starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,dotcolour,xotask,dotcolour,34,2,154,154,main,positivefb,-99,hard,,1.2494039999999131,['n'],1,right,['3'],4,0.528961900000013,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,35,2,155,155,main,positivefb,-99,hard,,1.7829375999999684,['n'],0,left,['3'],4,0.18973490000007587,42,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,36,2,156,156,main,positivefb,-99,easy,,1.2001992999998947,['c'],1,left,['1'],6,0.8791676000000734,62,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,37,2,157,157,main,positivefb,-99,average,,0.7003889000000072,['c'],1,left,['1'],6,0.03305199999999786,54,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,38,2,158,158,main,positivefb,-99,hard,,1.9834516999999323,['c'],1,left,['3'],4,0.10537810000005265,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,39,2,159,159,main,positivefb,-99,average,,0.7005389999999352,['n'],1,right,['2'],5,0.7619322999998985,27,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,40,2,160,160,main,positivefb,-99,easy,,0.8167856999998548,['n'],1,right,['2'],5,0.21207509999999274,18,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,41,2,161,161,main,positivefb,-99,average,,0.8335770999999568,['n'],1,right,['1'],6,0.21908950000010918,28,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,42,2,162,162,main,positivefb,-99,average,,0.7495183000000907,['c'],1,left,['1'],6,0.07712179999998625,54,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,43,2,163,163,main,positivefb,-99,easy,,0.6500934999999117,['c'],1,left,['1'],6,0.04943830000001981,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,44,2,164,164,main,positivefb,-99,average,,0.7161846000001333,['c'],1,left,['1'],6,0.10709120000001349,54,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,45,2,165,165,main,positivefb,-99,easy,,0.6498193999998421,['n'],1,right,['1'],6,0.05361010000001443,19,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,46,2,166,166,main,positivefb,-99,average,,0.6834161999997832,['c'],1,left,['1'],6,0.04908109999996668,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,47,2,167,167,main,positivefb,-99,hard,,1.0007868999998664,['c'],1,left,['2'],5,0.28001160000007985,45,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,48,2,168,168,main,positivefb,-99,easy,,0.6840851000001749,['c'],1,left,['1'],6,0.026907100000016726,65,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,49,2,169,169,main,positivefb,-99,easy,,0.6510825000000295,['c'],1,left,['1'],6,0.7125555000000077,64,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,50,2,170,170,main,positivefb,-99,average,,0.933511800000133,['c'],1,left,['1'],6,0.09616259999984322,51,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,51,2,171,171,main,positivefb,-99,hard,,1.101063300000078,['n'],1,right,['1'],6,0.12123330000008536,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,52,2,172,172,main,positivefb,-99,hard,,0.7845629000000827,['n'],1,right,['1'],6,0.04619290000005094,37,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,53,2,173,173,main,positivefb,-99,easy,,0.7511021000000255,['c'],1,left,['1'],6,0.08749299999999494,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,54,2,174,174,main,positivefb,-99,average,,0.899928300000056,['n'],1,right,['1'],6,0.9528064000000995,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,55,2,175,175,main,positivefb,-99,easy,,0.6670412999999371,['n'],1,right,['1'],6,0.1045534999998381,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,56,2,176,176,main,positivefb,-99,easy,,0.6160681000001205,['c'],1,left,['1'],6,0.05308439999998882,65,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,57,2,177,177,main,positivefb,-99,easy,,0.6665070999999898,['n'],1,right,['1'],6,0.08870960000012929,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,58,2,178,178,main,positivefb,-99,average,,0.7170346999998856,['n'],1,right,['2'],5,0.4492786000000706,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,59,2,179,179,main,positivefb,-99,average,,0.799896600000011,['n'],1,right,['2'],5,0.8162589000000935,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,0,3,180,180,main,positivefb,-99,hard,,1.8832703000000492,['c'],1,left,['3'],4,0.6260076999999455,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,1,3,181,181,main,positivefb,-99,average,,1.5168797999999697,['c'],1,left,['2'],5,0.5653796000001421,54,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,2,3,182,182,main,positivefb,-99,easy,,1.0674922000000606,['c'],1,left,['1'],6,0.6127549000000272,65,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,3,3,183,183,main,positivefb,-99,average,,0.7332899000000452,['c'],1,left,['1'],6,0.03205980000007003,55,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,4,3,184,184,main,positivefb,-99,average,,2.9833830000000034,['c'],1,left,['3'],4,0.20853770000007898,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,5,3,185,185,main,positivefb,-99,hard,,1.2167535999999473,['n'],1,right,['1'],6,0.056328500000063286,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,6,3,186,186,main,positivefb,-99,hard,,1.283331999999973,['n'],0,left,['1'],6,0.3154070000000502,45,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,7,3,187,187,main,positivefb,-99,hard,,0.6504975000000286,['n'],1,right,['1'],6,0.10974930000020322,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,8,3,188,188,main,positivefb,-99,easy,,0.4998385999999755,['n'],1,right,['1'],6,0.06212209999989682,19,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,9,3,189,189,main,positivefb,-99,easy,,0.5341915000001336,['n'],1,right,['1'],6,0.12738369999988208,17,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,10,3,190,190,main,positivefb,-99,hard,,0.7182268999999906,['c'],1,left,['1'],6,0.17483259999994516,45,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,11,3,191,191,main,positivefb,-99,easy,,0.7008069999999407,['n'],1,right,['1'],6,0.1647477000001345,17,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,12,3,192,192,main,positivefb,-99,average,,1.382704399999966,['c'],1,left,['2'],5,1.264069999999947,55,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,13,3,193,193,main,positivefb,-99,easy,,0.6177146999998513,['n'],1,right,['1'],6,0.14977100000010068,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,14,3,194,194,main,positivefb,-99,average,,0.8011058000001867,['n'],1,right,['1'],6,0.15269880000005287,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,15,3,195,195,main,positivefb,-99,easy,,0.8504204999999274,['c'],1,left,['1'],6,0.4014444000001731,64,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,16,3,196,196,main,positivefb,-99,easy,,0.6994933000000856,['c'],1,left,['1'],6,0.8541878999999426,64,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,17,3,197,197,main,positivefb,-99,hard,,2.2009362999999666,['n'],0,left,['3'],4,1.2288800999999694,44,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,18,3,198,198,main,positivefb,-99,average,,0.7167349999999715,['n'],1,right,['2'],5,0.4722209000001385,27,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,19,3,199,199,main,positivefb,-99,easy,,0.5840255999999044,['n'],1,right,['2'],5,0.15094399999998132,16,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,20,3,200,200,main,positivefb,-99,average,,1.51641050000012,['c'],1,left,['1'],6,0.10089659999994183,51,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,21,3,201,201,main,positivefb,-99,average,,0.7174585000000206,['n'],1,right,['1'],6,0.0529017000001204,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,22,3,202,202,main,positivefb,-99,easy,,0.5665644999999131,['n'],1,right,['1'],6,0.020906500000137385,18,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,23,3,203,203,main,positivefb,-99,average,,0.6997307999999975,['n'],1,right,['1'],6,0.0008318000000144821,28,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,24,3,204,204,main,positivefb,-99,average,,0.5508277999999791,['n'],1,right,['1'],6,0.09156910000001517,26,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,25,3,205,205,main,positivefb,-99,easy,,0.6668999000000895,['c'],1,left,['1'],6,0.07044169999994665,64,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,26,3,206,206,main,positivefb,-99,hard,,2.2511901000000307,['n'],1,right,['2'],5,0.25020530000006147,36,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,27,3,207,207,main,positivefb,-99,average,,0.8330784000002041,['c'],1,left,['1'],6,0.07157200000006014,53,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,28,3,208,208,main,positivefb,-99,hard,,2.684464799999887,['c'],1,left,['2'],5,1.0184324999997898,42,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,29,3,209,209,main,positivefb,-99,hard,,1.866228000000092,['c'],1,left,['1'],6,0.07978470000011839,42,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,30,3,210,210,main,positivefb,-99,easy,,1.001255399999991,['c'],1,left,['1'],6,0.18969579999998132,63,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,31,3,211,211,main,positivefb,-99,hard,,1.6842953999998826,['n'],1,right,['3'],4,0.38786430000004657,37,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,32,3,212,212,main,positivefb,-99,easy,,1.3845785000000888,['c'],1,left,['1'],6,0.32571230000007745,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,33,3,213,213,main,positivefb,-99,easy,,0.6336125000000266,['c'],1,left,['1'],6,0.016395399999964866,64,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,34,3,214,214,main,positivefb,-99,hard,,1.6672083999999359,['n'],0,left,['2'],5,0.15771310000013727,44,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,35,3,215,215,main,positivefb,-99,easy,,0.6675017999998545,['n'],1,right,['1'],6,0.14969280000013896,16,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,36,3,216,216,main,positivefb,-99,average,,0.617358299999978,['c'],1,left,['1'],6,0.08773480000013478,51,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,37,3,217,217,main,positivefb,-99,average,,0.5674377999998796,['n'],1,right,['1'],6,0.13438239999982216,29,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,38,3,218,218,main,positivefb,-99,easy,,0.5327592000001005,['n'],1,right,['1'],6,0.07615229999987605,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,39,3,219,219,main,positivefb,-99,easy,,0.5341642999999294,['c'],1,left,['1'],6,0.19714460000000145,65,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,40,3,220,220,main,positivefb,-99,hard,,1.6006485999998858,['c'],0,right,['2'],5,0.2945190000000366,36,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,41,3,221,221,main,positivefb,-99,easy,,0.6673167999999805,['n'],1,right,['1'],6,0.06513640000002852,18,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,42,3,222,222,main,positivefb,-99,hard,,3.266644000000042,['c'],1,left,['3'],4,0.4922157999999399,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,43,3,223,223,main,positivefb,-99,easy,,0.8007651000000351,['n'],1,right,['1'],6,0.10553929999991851,19,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,44,3,224,224,main,positivefb,-99,average,,0.817701199999874,['c'],1,left,['1'],6,0.061762199999975564,55,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,45,3,225,225,main,positivefb,-99,easy,,0.650186500000018,['c'],1,left,['1'],6,0.042176400000016656,62,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,46,3,226,226,main,positivefb,-99,average,,1.6009490000001279,['n'],1,right,['2'],5,0.09783139999990453,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,47,3,227,227,main,positivefb,-99,hard,,2.2672509000001355,['n'],1,right,['3'],4,0.7725425000000996,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,48,3,228,228,main,positivefb,-99,hard,,2.4503658999999516,['n'],1,right,['3'],4,0.23655029999986255,38,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,49,3,229,229,main,positivefb,-99,average,,1.3170940999998493,['n'],1,right,['2'],5,0.24725770000009106,27,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,50,3,230,230,main,positivefb,-99,hard,,0.8999025999999049,['n'],0,left,['2'],5,0.2585540999998557,41,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,51,3,231,231,main,positivefb,-99,average,,0.6174819000000298,['n'],1,right,['2'],5,0.16847680000000764,29,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,52,3,232,232,main,positivefb,-99,hard,,2.100664800000004,['c'],0,right,['2'],5,0.1506411999998818,38,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,53,3,233,233,main,positivefb,-99,average,,1.333265400000073,['c'],1,left,['1'],6,0.13994189999993978,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,54,3,234,234,main,positivefb,-99,easy,,0.5328769999998713,['c'],1,left,['1'],6,0.08185149999985697,65,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,55,3,235,235,main,positivefb,-99,hard,,0.7006364999999732,['n'],1,right,['1'],6,0.09923899999989771,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,56,3,236,236,main,positivefb,-99,hard,,1.6334940000001552,['c'],1,left,['8'],3,2.118522100000064,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,57,3,237,237,main,positivefb,-99,hard,,3.800902699999824,['n'],1,right,['3'],4,1.8027629000000616,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,58,3,238,238,main,positivefb,-99,average,,2.7001879000001736,['c'],1,left,['2'],5,0.10330750000002809,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,59,3,239,239,main,positivefb,-99,average,,0.5490907000000789,['n'],1,right,['1'],6,0.0623112000000674,27,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,0,4,240,240,main,positivefb,-99,average,,0.7327622999998766,['n'],1,right,['1'],6,0.04212310000002617,27,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,1,4,241,241,main,positivefb,-99,average,,0.6505321000001913,['c'],1,left,['1'],6,0.01548329999991438,53,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,2,4,242,242,main,positivefb,-99,average,,1.1671960000001036,['c'],1,left,['1'],6,0.032828699999981836,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,3,4,243,243,main,positivefb,-99,hard,,0.9511569000001145,['n'],1,right,['1'],6,0.12218329999996058,36,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,4,4,244,244,main,positivefb,-99,average,,0.5499755999999252,['n'],1,right,['2'],5,0.8481455999999525,27,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,5,4,245,245,main,positivefb,-99,hard,,1.133856700000024,['c'],0,right,['1'],6,0.15341389999980493,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,6,4,246,246,main,positivefb,-99,easy,,0.5501408999998603,['c'],1,left,['1'],6,0.05414429999996173,63,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,7,4,247,247,main,positivefb,-99,easy,,0.5667997000000469,['c'],1,left,['1'],6,0.07027679999987413,63,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,8,4,248,248,main,positivefb,-99,average,,0.9013779000001705,['c'],1,left,['1'],6,0.03221589999998287,55,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,9,4,249,249,main,positivefb,-99,average,,1.0999133000000256,['n'],1,right,['1'],6,0.44352630000003046,29,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,10,4,250,250,main,positivefb,-99,easy,,0.6829804000001332,['c'],1,left,['1'],6,0.04754119999984141,62,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,11,4,251,251,main,positivefb,-99,hard,,1.5162219999999706,['n'],1,right,['1'],6,0.850101800000175,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,12,4,252,252,main,positivefb,-99,easy,,0.833094100000153,['c'],1,left,['1'],6,0.04728900000009162,64,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,13,4,253,253,main,positivefb,-99,average,,0.8505210999999235,['n'],1,right,['2'],5,1.0929559000001063,29,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,14,4,254,254,main,positivefb,-99,average,,1.6005502999998953,['c'],1,left,['1'],6,0.20283779999999751,55,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,15,4,255,255,main,positivefb,-99,average,,0.6340182999999797,['n'],1,right,['1'],6,0.10568579999994654,29,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,16,4,256,256,main,positivefb,-99,hard,,1.7003713000001426,['n'],1,right,['2'],5,0.7301542000000154,39,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,17,4,257,257,main,positivefb,-99,easy,,0.7165535999999975,['c'],1,left,['1'],6,0.04166450000002442,63,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,18,4,258,258,main,positivefb,-99,easy,,0.6501389000000017,['n'],1,right,['1'],6,0.0873301999999967,19,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,19,4,259,259,main,positivefb,-99,average,,1.0675430999999662,['c'],1,left,['1'],6,0.009569899999860354,54,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,20,4,260,260,main,positivefb,-99,average,,0.6335570999999618,['n'],1,right,['1'],6,0.048573600000054284,29,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,21,4,261,261,main,positivefb,-99,easy,,0.8334400999999616,['n'],1,right,['1'],6,0.07832070000017666,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,22,4,262,262,main,positivefb,-99,average,,0.7327755999999681,['c'],1,left,['1'],6,0.022865000000138025,51,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,23,4,263,263,main,positivefb,-99,easy,,2.634476599999971,['n'],1,right,['1'],6,0.07762299999990319,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,24,4,264,264,main,positivefb,-99,easy,,0.734917699999869,['c'],1,left,['1'],6,0.03812809999999445,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,25,4,265,265,main,positivefb,-99,easy,,0.5333831999998893,['c'],1,left,['1'],6,0.0004334000000199012,63,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,26,4,266,266,main,positivefb,-99,average,,0.5173551000000316,['c'],1,left,['1'],6,0.0522464000000582,53,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,27,4,267,267,main,positivefb,-99,hard,,2.532968199999914,['n'],0,left,['2'],5,0.2137129999998706,42,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,28,4,268,268,main,positivefb,-99,hard,,1.1496710000001258,['n'],0,left,['2'],5,0.1286724999999933,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,29,4,269,269,main,positivefb,-99,easy,,1.3503418000000238,['n'],1,right,['1'],6,0.09472049999999399,18,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,30,4,270,270,main,positivefb,-99,easy,,0.6347880999999234,['n'],1,right,['1'],6,0.0184326000000965,15,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,31,4,271,271,main,positivefb,-99,hard,,0.9995495999999093,['n'],1,right,['1'],6,0.0502252999999655,37,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,32,4,272,272,main,positivefb,-99,average,,0.6829936000001453,['n'],1,right,['2'],5,0.09376030000021274,25,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,33,4,273,273,main,positivefb,-99,easy,,0.48436019999985547,['c'],1,left,['1'],6,0.07199239999999918,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,34,4,274,274,main,positivefb,-99,average,,1.1833255000001373,['c'],1,left,['1'],6,0.02221959999997125,55,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,35,4,275,275,main,positivefb,-99,hard,,2.2502654999998413,['n'],1,right,['3'],4,0.3084067999998297,38,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,36,4,276,276,main,positivefb,-99,average,,0.9007188999999016,['n'],1,right,['1'],6,0.32544780000011997,28,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,37,4,277,277,main,positivefb,-99,easy,,0.5329873999999108,['c'],1,left,['1'],6,0.052118299999847295,62,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,38,4,278,278,main,positivefb,-99,hard,,1.6992225999999846,['n'],0,left,['8'],3,0.9750847000000249,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,39,4,279,279,main,positivefb,-99,hard,,1.4504644999999527,['c'],1,left,['2'],5,0.0625079999999798,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,40,4,280,280,main,positivefb,-99,hard,,1.6327116000002206,['n'],1,right,['1'],6,0.09195040000008703,37,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,41,4,281,281,main,positivefb,-99,hard,,1.2827183000001696,['c'],1,left,['1'],6,0.7179011000000628,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,42,4,282,282,main,positivefb,-99,average,,2.084290499999952,['c'],1,left,['1'],6,0.006605999999919732,52,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,43,4,283,283,main,positivefb,-99,hard,,1.2658479000001535,['c'],1,left,['1'],6,0.004647900000009031,41,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,44,4,284,284,main,positivefb,-99,easy,,0.6670658999998977,['c'],1,left,['1'],6,0.5226772999999412,61,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,45,4,285,285,main,positivefb,-99,average,,0.6504122000001189,['c'],1,left,['1'],6,0.08506370000009156,51,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,46,4,286,286,main,positivefb,-99,hard,,1.1511160999998538,['c'],1,left,['1'],6,0.05166209999993043,43,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,47,4,287,287,main,positivefb,-99,hard,,0.8160689000001184,['n'],1,right,['1'],6,0.10645030000000588,35,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,48,4,288,288,main,positivefb,-99,hard,,0.8327619000001505,['n'],0,left,['0'],1,1.2855357000000822,42,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,49,4,289,289,main,positivefb,-99,average,,1.5005439999999908,['n'],1,right,['1'],6,0.11071199999992132,28,,,,,,3,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,50,4,290,290,main,positivefb,-99,easy,,0.6331748000000061,['n'],1,right,['1'],6,0.0819722000001093,19,,,,,,3,19,Man,Rechts,2,
