"sub","task","selfconf","coh","rt","resp","cor","cj","RTconf","block"
1,"dotnumber","highSC","easy",0.435,1,1,6,0.261,7
1,"dotnumber","highSC","average",0.551,-1,1,5,0.257,7
1,"dotnumber","highSC","easy",0.418,-1,1,6,0.386,7
1,"dotnumber","highSC","average",0.401,1,1,4,0.238,7
1,"dotnumber","highSC","hard",0.634,-1,1,4,0.215,7
1,"xotask","mediumSC","easy",0.785,-1,1,6,1.013,5
1,"xotask","mediumSC","hard",0.551,-1,1,5,0.305,5
1,"xotask","mediumSC","average",0.468,-1,0,1,0.221,5
1,"xotask","mediumSC","hard",0.452,1,1,5,0.285,5
1,"xotask","mediumSC","easy",0.401,1,1,6,0.205,5
1,"xotask","mediumSC","hard",0.869,1,1,4,0.349,5
1,"xotask","mediumSC","hard",0.469,1,0,2,0.231,5
1,"xotask","mediumSC","average",0.418,1,1,6,0.232,5
1,"xotask","mediumSC","average",0.784,-1,1,5,0.218,5
1,"xotask","mediumSC","easy",0.435,-1,1,6,0.219,5
1,"xotask","mediumSC","easy",0.418,-1,1,6,0.252,5
1,"xotask","mediumSC","easy",0.452,-1,1,6,0.187,5
1,"xotask","mediumSC","average",0.435,-1,0,3,0.221,5
1,"xotask","mediumSC","average",0.501,-1,1,5,0.22,5
1,"xotask","mediumSC","average",0.451,-1,1,5,0.188,5
1,"xotask","mediumSC","easy",0.435,-1,1,6,0.239,5
1,"xotask","mediumSC","average",0.435,-1,1,4,0.254,5
1,"xotask","mediumSC","hard",0.403,1,1,5,0.191,5
1,"xotask","mediumSC","hard",0.436,1,1,6,0.209,5
1,"xotask","mediumSC","hard",0.385,1,1,5,0.23,5
1,"xotask","mediumSC","average",0.385,1,1,6,0.231,5
1,"xotask","mediumSC","average",0.401,1,1,6,0.233,5
1,"xotask","mediumSC","hard",0.418,1,1,4,0.25,5
1,"xotask","mediumSC","average",0.401,1,1,6,0.219,5
1,"xotask","mediumSC","easy",0.484,-1,1,6,0.234,5
1,"xotask","mediumSC","average",0.535,1,1,6,0.294,5
1,"xotask","mediumSC","average",0.369,-1,1,6,0.215,5
1,"xotask","mediumSC","easy",0.452,1,1,6,0.199,5
1,"xotask","mediumSC","easy",0.384,1,1,6,0.203,5
1,"xotask","mediumSC","average",0.618,-1,1,5,0.197,5
1,"xotask","mediumSC","easy",0.584,1,1,6,0.224,5
1,"xotask","mediumSC","hard",0.452,-1,1,6,0.337,5
1,"xotask","mediumSC","easy",0.469,1,1,6,0.187,5
1,"xotask","mediumSC","hard",0.435,1,1,6,0.254,5
1,"xotask","mediumSC","easy",0.551,-1,1,5,0.44,5
1,"xotask","mediumSC","hard",0.586,-1,1,5,0.202,5
1,"xotask","mediumSC","hard",0.769,1,1,4,0.19,5
1,"xotask","mediumSC","average",0.702,-1,1,4,0.262,5
1,"xotask","mediumSC","hard",0.518,-1,1,5,0.209,5
1,"xotask","mediumSC","hard",0.45,1,1,5,0.226,5
1,"xotask","mediumSC","hard",0.603,-1,1,3,0.22,5
1,"xotask","mediumSC","easy",0.485,1,1,6,0.235,5
1,"xotask","mediumSC","hard",0.885,-1,1,4,0.537,5
1,"xotask","mediumSC","hard",0.452,1,1,4,0.22,5
1,"xotask","mediumSC","average",1.002,1,0,4,0.471,5
1,"xotask","mediumSC","average",0.902,1,1,4,0.41,5
1,"xotask","mediumSC","easy",0.418,1,1,5,0.196,5
1,"xotask","mediumSC","hard",0.586,-1,1,4,0.223,5
1,"xotask","mediumSC","easy",0.501,-1,1,5,0.478,5
1,"xotask","mediumSC","average",0.586,1,1,5,0.206,5
1,"xotask","mediumSC","average",0.635,-1,1,6,0.2,5
1,"xotask","mediumSC","hard",0.419,1,1,4,0.25,5
1,"xotask","mediumSC","easy",0.618,-1,1,6,0.354,5
1,"xotask","mediumSC","easy",0.435,-1,1,6,0.253,5
1,"xotask","mediumSC","average",0.667,1,1,5,0.275,5
1,"xotask","mediumSC","average",0.602,1,1,5,0.203,5
1,"xotask","mediumSC","average",0.668,-1,1,4,0.228,5
1,"xotask","mediumSC","average",0.535,-1,1,5,0.192,5
1,"xotask","mediumSC","average",0.585,-1,1,6,0.188,5
1,"xotask","mediumSC","easy",0.553,1,1,6,0.234,5
1,"xotask","mediumSC","hard",0.569,-1,1,6,0.197,5
1,"xotask","mediumSC","easy",0.45,-1,1,6,0.214,5
1,"xotask","mediumSC","easy",0.452,1,1,6,0.23,5
1,"xotask","mediumSC","hard",0.568,-1,1,6,0.129,5
1,"xotask","mediumSC","hard",0.669,-1,1,4,0.379,5
1,"xotask","mediumSC","easy",0.452,-1,1,6,0.069,5
1,"xotask","mediumSC","easy",0.485,1,1,5,0.218,5
1,"xotask","mediumSC","hard",0.586,-1,0,2,0.405,5
1,"xotask","mediumSC","average",0.469,1,1,5,0.509,5
1,"xotask","mediumSC","easy",0.501,1,1,6,0.207,5
1,"xotask","mediumSC","hard",0.984,-1,1,3,0.235,5
1,"xotask","mediumSC","easy",0.385,1,1,5,0.253,5
1,"xotask","mediumSC","easy",0.734,-1,1,5,0.195,6
1,"xotask","mediumSC","hard",0.535,-1,1,5,0.017,6
1,"xotask","mediumSC","average",0.484,-1,1,6,0.2,6
1,"xotask","mediumSC","hard",0.435,-1,1,5,0.201,6
1,"xotask","mediumSC","average",0.418,-1,1,6,0.22,6
1,"xotask","mediumSC","easy",0.418,-1,1,6,0.221,6
1,"xotask","mediumSC","hard",0.385,1,0,3,0.208,6
1,"xotask","mediumSC","easy",0.502,-1,1,6,0.223,6
1,"xotask","mediumSC","average",0.418,1,0,2,0.209,6
1,"xotask","mediumSC","hard",0.752,1,1,4,0.197,6
1,"xotask","mediumSC","average",0.451,1,1,6,0.214,6
1,"xotask","mediumSC","average",0.468,1,1,5,0.262,6
1,"xotask","mediumSC","hard",0.418,1,1,6,0.214,6
1,"xotask","mediumSC","hard",0.602,-1,1,5,2.288,6
1,"xotask","mediumSC","easy",0.501,1,1,5,0.281,6
1,"xotask","mediumSC","hard",0.4,1,0,4,0.329,6
1,"xotask","mediumSC","easy",0.551,-1,1,6,0.128,6
1,"xotask","mediumSC","average",0.635,-1,1,5,0.205,6
1,"xotask","mediumSC","average",0.553,-1,1,6,0.345,6
1,"xotask","mediumSC","average",0.552,1,1,6,0.224,6
1,"xotask","mediumSC","hard",0.619,-1,0,5,0.202,6
1,"xotask","mediumSC","easy",0.452,1,1,5,0.234,6
1,"xotask","mediumSC","hard",1.102,-1,0,3,0.383,6
1,"xotask","mediumSC","average",0.584,1,1,4,0.227,6
1,"xotask","mediumSC","hard",0.436,1,1,4,0.692,6
1,"xotask","mediumSC","average",0.736,1,0,3,0.518,6
1,"xotask","mediumSC","easy",0.519,1,1,6,0.359,6
1,"xotask","mediumSC","easy",0.852,-1,1,4,0.209,6
1,"xotask","mediumSC","hard",0.786,1,1,4,0.245,6
1,"xotask","mediumSC","easy",0.518,1,1,5,0.241,6
1,"xotask","mediumSC","easy",0.519,1,1,6,0.206,6
1,"xotask","mediumSC","hard",0.801,-1,1,4,0.224,6
1,"xotask","mediumSC","average",0.502,1,1,5,0.239,6
1,"xotask","mediumSC","hard",0.602,1,1,4,0.392,6
1,"xotask","mediumSC","easy",0.518,1,1,5,0.255,6
1,"xotask","mediumSC","easy",0.635,-1,1,5,0.214,6
1,"xotask","mediumSC","hard",0.635,-1,1,6,0.191,6
1,"xotask","mediumSC","easy",0.585,-1,1,6,0.139,6
1,"xotask","mediumSC","easy",0.435,-1,1,6,0.783,6
1,"xotask","mediumSC","average",0.419,-1,1,6,0.218,6
1,"xotask","mediumSC","average",0.435,1,1,5,0.443,6
1,"xotask","mediumSC","easy",0.469,1,1,6,0.241,6
1,"xotask","mediumSC","hard",0.417,1,1,6,0.194,6
1,"xotask","mediumSC","hard",0.401,1,1,6,0.246,6
1,"xotask","mediumSC","average",1.019,-1,1,4,0.254,6
1,"xotask","mediumSC","easy",0.485,1,1,6,0.236,6
1,"xotask","mediumSC","easy",0.667,-1,1,5,0.21,6
1,"xotask","mediumSC","hard",0.635,-1,1,6,0.219,6
1,"xotask","mediumSC","average",0.585,1,1,5,0.278,6
1,"xotask","mediumSC","easy",0.484,1,1,6,0.067,6
1,"xotask","mediumSC","easy",0.452,1,1,6,0.233,6
1,"xotask","mediumSC","hard",0.534,1,1,6,0.406,6
1,"xotask","mediumSC","easy",0.651,-1,1,6,0.038,6
1,"xotask","mediumSC","average",0.802,-1,0,4,0.303,6
1,"xotask","mediumSC","average",0.902,-1,1,4,0.298,6
1,"xotask","mediumSC","hard",0.584,-1,1,5,0.497,6
1,"xotask","mediumSC","easy",0.485,-1,1,6,0.261,6
1,"xotask","mediumSC","easy",0.585,1,1,6,0.51,6
1,"xotask","mediumSC","hard",0.502,-1,1,6,0.273,6
1,"xotask","mediumSC","average",0.451,-1,0,1,0.255,6
1,"xotask","mediumSC","hard",0.752,1,1,6,0.225,6
1,"xotask","mediumSC","average",0.636,-1,1,6,0.202,6
1,"xotask","mediumSC","easy",0.552,1,1,6,0.279,6
1,"xotask","mediumSC","hard",1.119,1,1,5,0.217,6
1,"xotask","mediumSC","hard",0.551,-1,1,6,0.213,6
1,"xotask","mediumSC","average",0.518,1,0,1,0.227,6
1,"xotask","mediumSC","average",0.501,1,1,6,0.241,6
1,"xotask","mediumSC","average",0.486,-1,1,6,0.207,6
1,"xotask","mediumSC","average",0.535,1,1,6,0.237,6
1,"xotask","mediumSC","easy",0.752,-1,1,6,0.24,6
1,"xotask","mediumSC","hard",0.468,-1,1,5,0.271,6
1,"xotask","mediumSC","average",0.652,1,1,5,0.213,6
1,"xotask","mediumSC","hard",0.584,-1,0,5,0.246,7
1,"xotask","mediumSC","easy",0.452,-1,1,6,0.229,7
1,"xotask","mediumSC","average",0.751,-1,1,5,0.232,7
1,"xotask","mediumSC","average",0.501,-1,1,6,0.118,7
1,"xotask","mediumSC","average",0.651,1,1,5,0.162,7
1,"xotask","mediumSC","hard",0.501,-1,1,6,0.226,7
1,"xotask","mediumSC","average",0.468,1,1,6,0.258,7
1,"xotask","mediumSC","hard",0.503,-1,1,6,0.191,7
1,"xotask","mediumSC","hard",0.685,1,1,3,0.343,7
1,"xotask","mediumSC","hard",0.651,-1,1,5,0.234,7
1,"xotask","mediumSC","easy",0.518,1,1,5,0.215,7
1,"xotask","mediumSC","average",0.535,-1,1,5,0.196,7
1,"xotask","mediumSC","easy",0.501,-1,1,6,0.307,7
1,"xotask","mediumSC","easy",0.652,1,1,5,0.311,7
1,"xotask","mediumSC","average",0.535,-1,1,5,0.209,7
1,"xotask","mediumSC","average",0.451,1,1,5,0.21,7
1,"xotask","mediumSC","average",0.652,1,1,4,0.219,7
1,"xotask","mediumSC","easy",0.568,-1,1,5,0.198,7
1,"xotask","mediumSC","hard",0.635,-1,0,3,0.191,7
1,"xotask","mediumSC","hard",0.468,1,1,4,0.272,7
1,"xotask","mediumSC","hard",0.519,1,0,4,0.236,7
1,"xotask","mediumSC","average",0.468,1,0,5,0.251,7
1,"xotask","mediumSC","average",0.668,1,0,3,0.225,7
1,"xotask","mediumSC","easy",0.502,1,1,6,0.223,7
1,"xotask","mediumSC","average",0.418,1,0,1,0.24,7
1,"xotask","mediumSC","average",0.568,1,1,5,0.203,7
1,"xotask","mediumSC","easy",0.55,1,1,6,0.248,7
1,"xotask","mediumSC","average",1.002,1,1,4,0.561,7
1,"xotask","mediumSC","hard",0.518,1,1,6,0.417,7
1,"xotask","mediumSC","hard",0.635,1,0,5,0.209,7
1,"xotask","mediumSC","easy",0.635,-1,1,6,0.251,7
1,"xotask","mediumSC","average",0.668,1,1,5,0.208,7
1,"xotask","mediumSC","hard",0.635,1,1,5,0.202,7
1,"xotask","mediumSC","hard",1.153,1,1,3,0.318,7
1,"xotask","mediumSC","easy",0.485,1,1,5,0.585,7
1,"xotask","mediumSC","average",0.635,-1,1,6,0.211,7
1,"xotask","mediumSC","easy",0.435,-1,1,6,0.196,7
1,"xotask","mediumSC","average",1.018,1,1,5,0.238,7
1,"xotask","mediumSC","average",0.418,1,1,5,0.223,7
1,"xotask","mediumSC","average",0.418,1,1,6,0.224,7
1,"xotask","mediumSC","hard",0.686,-1,1,6,0.103,7
1,"xotask","mediumSC","easy",0.469,-1,1,6,0.204,7
1,"xotask","mediumSC","hard",0.568,1,1,5,0.392,7
1,"xotask","mediumSC","average",0.536,-1,1,6,0.19,7
1,"xotask","mediumSC","easy",1.053,-1,1,4,0.279,7
1,"xotask","mediumSC","hard",0.468,1,1,4,0.196,7
1,"xotask","mediumSC","easy",0.552,-1,0,3,1.6,7
1,"xotask","mediumSC","hard",0.869,1,1,3,0.519,7
1,"xotask","mediumSC","hard",0.502,1,0,4,0.233,7
1,"xotask","mediumSC","average",0.618,-1,1,5,0.178,7
1,"xotask","mediumSC","easy",0.601,1,1,5,0.238,7
1,"xotask","mediumSC","average",0.469,1,1,5,0.397,7
1,"xotask","mediumSC","easy",0.468,1,1,6,0.165,7
1,"xotask","mediumSC","hard",0.585,-1,1,6,0.226,7
1,"xotask","mediumSC","hard",0.517,-1,1,5,0.256,7
1,"xotask","mediumSC","average",0.535,-1,1,6,0.251,7
1,"xotask","mediumSC","hard",1.069,1,1,4,0.224,7
1,"xotask","mediumSC","easy",0.535,-1,1,6,0.237,7
1,"xotask","mediumSC","easy",0.652,-1,1,6,0.021,7
1,"xotask","mediumSC","easy",0.585,-1,1,6,0.216,7
1,"xotask","mediumSC","hard",0.635,1,1,4,0.24,7
1,"xotask","mediumSC","easy",0.451,1,1,6,0.272,7
1,"xotask","mediumSC","hard",0.518,-1,1,6,0.171,7
1,"xotask","mediumSC","average",0.485,1,1,5,0.236,7
1,"xotask","mediumSC","average",0.518,-1,1,6,0.153,7
1,"xotask","mediumSC","easy",0.517,-1,1,6,0.249,7
1,"xotask","mediumSC","easy",0.402,-1,1,6,0.25,7
1,"xotask","mediumSC","hard",0.953,-1,1,4,0.229,7
1,"xotask","mediumSC","easy",0.468,1,1,5,0.228,7
1,"xotask","mediumSC","easy",0.484,1,1,6,0.226,7
1,"xotask","mediumSC","hard",0.502,1,0,3,0.257,7
1,"xotask","mediumSC","easy",0.485,1,1,6,0.254,7
2,"dotnumber","highSC","easy",1.385,-1,1,5,4.79,5
2,"dotnumber","highSC","average",0.786,1,1,5,1.15,5
2,"dotnumber","highSC","easy",0.819,1,1,6,1.673,5
2,"dotnumber","highSC","hard",1.502,-1,1,4,3.507,5
2,"dotnumber","highSC","easy",0.918,-1,1,4,0.17,5
2,"dotnumber","highSC","easy",0.502,1,1,5,1.738,5
2,"dotnumber","highSC","hard",0.684,1,1,4,0.259,5
2,"dotnumber","highSC","average",1.67,-1,1,4,1.904,5
2,"dotnumber","highSC","average",1.353,1,1,4,1.335,5
2,"dotnumber","highSC","hard",1.119,1,1,3,4.686,5
2,"dotnumber","highSC","average",1.503,-1,1,4,0.237,5
2,"dotnumber","highSC","average",1.485,1,1,5,0.146,5
2,"dotnumber","highSC","hard",1.386,1,0,3,2.784,5
2,"dotnumber","highSC","easy",1.319,1,1,5,0.244,5
2,"dotnumber","highSC","hard",2.203,1,1,4,0.22,5
2,"dotnumber","highSC","easy",1.052,1,1,5,1.62,5
2,"dotnumber","highSC","average",2.687,-1,1,4,0.463,5
2,"dotnumber","highSC","average",0.785,1,0,4,0.872,5
2,"dotnumber","highSC","average",0.835,1,0,4,0.239,5
2,"dotnumber","highSC","hard",0.669,1,0,4,0.582,5
2,"dotnumber","highSC","hard",0.718,1,0,4,0.62,5
2,"dotnumber","highSC","average",0.552,1,1,4,0.264,5
2,"dotnumber","highSC","average",0.569,1,1,5,0.578,5
2,"dotnumber","highSC","easy",1.486,-1,1,5,0.378,5
2,"dotnumber","highSC","easy",1.102,-1,1,5,0.218,5
2,"dotnumber","highSC","average",0.651,-1,1,5,0.21,5
2,"dotnumber","highSC","average",1.787,1,0,5,0.236,5
2,"dotnumber","highSC","hard",0.702,1,0,5,0.515,5
2,"dotnumber","highSC","easy",1.302,-1,1,5,0.164,5
2,"dotnumber","highSC","easy",0.468,1,1,6,0.343,5
2,"dotnumber","highSC","average",0.868,1,0,4,0.289,5
2,"dotnumber","highSC","average",1.286,1,1,6,0.205,5
2,"dotnumber","highSC","average",1.236,-1,1,5,0.238,5
2,"dotnumber","highSC","hard",1.151,1,1,5,0.209,5
2,"dotnumber","highSC","hard",0.467,1,1,5,0.386,5
2,"dotnumber","highSC","average",1.503,-1,1,5,0.544,5
2,"dotnumber","highSC","easy",1.887,-1,1,4,0.233,5
2,"dotnumber","highSC","hard",1.352,1,0,4,0.42,5
2,"dotnumber","highSC","hard",0.701,1,0,4,0.258,5
2,"dotnumber","highSC","easy",2.671,-1,1,4,0.422,5
2,"dotnumber","highSC","hard",0.852,1,0,3,1.631,5
2,"dotnumber","highSC","easy",1.953,-1,0,3,1.752,5
2,"dotnumber","highSC","hard",1.92,1,1,4,1.198,5
2,"dotnumber","highSC","average",1.669,-1,1,4,0.389,5
2,"dotnumber","highSC","hard",1.619,1,0,4,1.519,5
2,"dotnumber","highSC","hard",1.403,1,1,4,0.259,5
2,"dotnumber","highSC","hard",2.104,1,1,2,3.486,5
2,"dotnumber","highSC","hard",1.385,1,0,4,0.227,5
2,"dotnumber","highSC","easy",0.535,1,1,6,0.256,5
2,"dotnumber","highSC","easy",1.703,-1,1,5,0.236,5
2,"dotnumber","highSC","hard",1.52,1,1,5,0.256,5
2,"dotnumber","highSC","easy",1.27,-1,1,6,0.478,5
2,"dotnumber","highSC","hard",1.719,-1,1,4,0.272,5
2,"dotnumber","highSC","hard",1.568,1,1,4,0.225,5
2,"dotnumber","highSC","easy",1.119,1,1,5,0.214,5
2,"dotnumber","highSC","easy",1.452,-1,1,6,0.158,5
2,"dotnumber","highSC","easy",1.303,1,1,5,0.014,5
2,"dotnumber","highSC","average",0.585,1,1,5,0.258,5
2,"dotnumber","highSC","easy",1.252,-1,1,5,0.224,5
2,"dotnumber","highSC","average",2.22,-1,1,3,0.456,5
2,"dotnumber","highSC","average",1.636,1,1,5,0.223,5
2,"dotnumber","highSC","average",0.451,1,1,3,0.831,5
2,"dotnumber","highSC","easy",1.803,1,1,6,0.208,5
2,"dotnumber","highSC","hard",1.82,1,1,3,0.281,5
2,"dotnumber","highSC","average",1.469,1,1,3,0.302,5
2,"dotnumber","highSC","hard",2.155,1,0,2,3.237,5
2,"dotnumber","highSC","easy",1.219,1,1,4,1.179,5
2,"dotnumber","highSC","average",1.302,1,1,4,0.673,5
2,"dotnumber","highSC","easy",1.169,-1,1,6,0.275,5
2,"dotnumber","highSC","hard",0.852,1,1,4,0.912,5
2,"dotnumber","highSC","average",0.586,1,1,4,0.767,5
2,"dotnumber","highSC","easy",0.535,1,1,4,0.214,5
2,"dotnumber","highSC","easy",1.152,1,1,4,1.45,6
2,"dotnumber","highSC","hard",1.068,-1,1,5,1.679,6
2,"dotnumber","highSC","average",0.402,1,1,4,0.406,6
2,"dotnumber","highSC","average",0.35,-1,1,5,0.211,6
2,"dotnumber","highSC","hard",0.586,1,0,5,0.367,6
2,"dotnumber","highSC","hard",0.419,1,1,5,0.203,6
2,"dotnumber","highSC","hard",0.368,-1,1,3,0.335,6
2,"dotnumber","highSC","easy",0.419,1,1,6,0.221,6
2,"dotnumber","highSC","hard",0.585,-1,1,5,0.199,6
2,"dotnumber","highSC","easy",0.485,1,1,4,0.391,6
2,"dotnumber","highSC","hard",0.469,1,1,4,0.24,6
2,"dotnumber","highSC","hard",0.418,1,1,4,0.242,6
2,"dotnumber","highSC","easy",0.502,-1,1,4,0.511,6
2,"dotnumber","highSC","hard",0.735,-1,1,4,0.249,6
2,"dotnumber","highSC","average",0.535,-1,1,3,0.196,6
2,"dotnumber","highSC","hard",0.485,1,1,4,0.389,6
2,"dotnumber","highSC","easy",0.635,-1,1,5,0.199,6
2,"dotnumber","highSC","easy",0.485,1,1,6,0.199,6
2,"dotnumber","highSC","easy",0.452,1,1,6,0.216,6
2,"dotnumber","highSC","average",0.402,1,1,6,0.475,6
2,"dotnumber","highSC","hard",0.485,1,1,4,0.224,6
2,"dotnumber","highSC","easy",0.402,-1,1,5,0.242,6
2,"dotnumber","highSC","hard",0.468,1,0,5,0.209,6
2,"dotnumber","highSC","easy",0.552,1,1,5,0.239,6
2,"dotnumber","highSC","average",0.451,1,1,5,0.238,6
2,"dotnumber","highSC","hard",0.401,1,1,4,0.209,6
2,"dotnumber","highSC","hard",0.435,-1,1,4,0.274,6
2,"dotnumber","highSC","average",0.618,-1,1,4,0.298,6
2,"dotnumber","highSC","hard",0.503,1,1,4,0.277,6
2,"dotnumber","highSC","average",0.467,-1,1,4,0.004,6
2,"dotnumber","highSC","easy",0.485,1,1,6,0.219,6
2,"dotnumber","highSC","easy",0.468,-1,1,6,0.203,6
2,"dotnumber","highSC","average",0.518,-1,1,6,0.25,6
2,"dotnumber","highSC","hard",0.751,1,1,5,0.205,6
2,"dotnumber","highSC","average",0.434,1,1,4,0.238,6
2,"dotnumber","highSC","hard",0.485,-1,1,5,0.205,6
2,"dotnumber","highSC","hard",0.401,1,1,5,0.16,6
2,"dotnumber","highSC","hard",0.501,-1,0,5,0.257,6
2,"dotnumber","highSC","average",0.4,1,1,5,0.226,6
2,"dotnumber","highSC","average",0.436,1,0,4,0.228,6
2,"dotnumber","highSC","average",0.55,1,0,4,0.176,6
2,"dotnumber","highSC","easy",0.468,-1,1,5,0.194,6
2,"dotnumber","highSC","hard",0.369,1,1,5,0.039,6
2,"dotnumber","highSC","hard",0.351,1,1,5,0.484,6
2,"dotnumber","highSC","average",0.334,-1,1,5,0.19,6
2,"dotnumber","highSC","easy",0.367,1,1,6,0.211,6
2,"dotnumber","highSC","hard",0.668,-1,1,4,0.251,6
2,"dotnumber","highSC","hard",0.334,1,0,4,0.271,6
2,"dotnumber","highSC","average",0.452,-1,0,2,0.718,6
2,"dotnumber","highSC","easy",0.384,1,1,6,0.205,6
2,"dotnumber","highSC","easy",0.401,-1,1,5,0.08,6
2,"dotnumber","highSC","average",0.852,1,0,4,0.294,6
2,"dotnumber","highSC","average",0.752,1,0,4,0.216,6
2,"dotnumber","highSC","average",0.637,1,1,4,0.945,6
2,"dotnumber","highSC","average",0.885,-1,0,4,0.194,6
2,"dotnumber","highSC","easy",0.686,-1,1,5,0.186,6
2,"dotnumber","highSC","easy",0.519,-1,1,6,0.282,6
2,"dotnumber","highSC","easy",0.567,1,1,6,0.194,6
2,"dotnumber","highSC","average",0.551,1,1,4,0.241,6
2,"dotnumber","highSC","average",0.869,-1,1,4,0.559,6
2,"dotnumber","highSC","easy",1.169,-1,1,4,0.293,6
2,"dotnumber","highSC","average",0.885,-1,1,4,0.225,6
2,"dotnumber","highSC","easy",0.702,1,1,5,0.215,6
2,"dotnumber","highSC","hard",0.585,1,0,4,0.162,6
2,"dotnumber","highSC","average",0.452,1,1,4,0.053,6
2,"dotnumber","highSC","easy",0.418,-1,1,6,0.318,6
2,"dotnumber","highSC","average",0.385,1,1,5,0.222,6
2,"dotnumber","highSC","easy",0.501,1,1,4,0.364,6
2,"dotnumber","highSC","easy",0.551,-1,1,5,0.227,6
2,"dotnumber","highSC","average",0.468,1,1,5,0.21,6
2,"dotnumber","highSC","hard",0.868,1,0,4,0.211,6
2,"dotnumber","highSC","easy",0.452,-1,1,5,0.228,6
2,"dotnumber","highSC","average",0.985,-1,1,4,2.386,7
2,"dotnumber","highSC","average",0.518,1,1,6,0.359,7
2,"dotnumber","highSC","hard",0.818,-1,0,4,0.243,7
2,"dotnumber","highSC","easy",0.468,-1,1,4,0.258,7
2,"dotnumber","highSC","easy",0.468,-1,1,4,0.24,7
2,"dotnumber","highSC","average",0.752,1,1,4,0.228,7
2,"dotnumber","highSC","average",0.385,-1,1,4,0.663,7
2,"dotnumber","highSC","easy",0.434,1,1,6,0.167,7
2,"dotnumber","highSC","easy",0.419,-1,1,6,0.218,7
2,"dotnumber","highSC","hard",0.452,1,1,5,0.219,7
2,"dotnumber","highSC","easy",0.468,1,1,6,0.251,7
2,"dotnumber","highSC","easy",0.485,1,1,6,0.201,7
2,"dotnumber","highSC","average",0.685,-1,1,5,0.352,7
2,"dotnumber","highSC","average",0.401,1,0,3,0.269,7
2,"dotnumber","highSC","hard",0.985,1,1,4,0.198,7
2,"dotnumber","highSC","hard",0.451,-1,1,4,0.199,7
2,"dotnumber","highSC","hard",0.419,1,1,4,0.186,7
2,"dotnumber","highSC","hard",0.485,1,0,4,0.01,7
2,"dotnumber","highSC","easy",0.435,1,1,5,0.228,7
2,"dotnumber","highSC","easy",0.401,1,1,5,0.023,7
2,"dotnumber","highSC","easy",0.417,1,1,6,0.257,7
2,"dotnumber","highSC","average",0.351,1,1,4,0.196,7
2,"dotnumber","highSC","average",0.819,-1,0,5,0.231,7
2,"dotnumber","highSC","hard",0.502,1,1,5,0.245,7
2,"dotnumber","highSC","easy",1.119,1,0,3,2.266,7
2,"dotnumber","highSC","easy",0.468,1,1,6,0.214,7
2,"dotnumber","highSC","easy",0.617,1,1,5,0.24,7
2,"dotnumber","highSC","average",0.585,-1,1,5,0.219,7
2,"dotnumber","highSC","average",0.352,1,1,4,0.207,7
2,"dotnumber","highSC","average",0.435,1,1,5,0.209,7
2,"dotnumber","highSC","average",0.401,-1,1,5,0.229,7
2,"dotnumber","highSC","easy",0.451,1,1,6,0.165,7
2,"dotnumber","highSC","average",0.402,1,1,5,0.105,7
2,"dotnumber","highSC","hard",0.685,-1,1,4,0.229,7
2,"dotnumber","highSC","hard",0.951,-1,1,4,0.241,7
2,"dotnumber","highSC","average",0.419,1,1,5,0.179,7
2,"dotnumber","highSC","average",0.602,-1,1,5,0.207,7
2,"dotnumber","highSC","average",0.434,1,1,5,0.225,7
2,"dotnumber","highSC","hard",0.418,-1,1,5,0.483,7
2,"dotnumber","highSC","easy",0.434,-1,1,5,0.185,7
2,"dotnumber","highSC","easy",0.435,-1,1,5,0.188,7
2,"dotnumber","highSC","hard",0.368,-1,1,5,0.289,7
2,"dotnumber","highSC","hard",0.668,-1,1,4,0.23,7
2,"dotnumber","highSC","average",0.418,1,1,4,0.216,7
2,"dotnumber","highSC","easy",0.401,-1,1,4,0.346,7
2,"dotnumber","highSC","average",0.418,-1,1,4,1.304,7
2,"dotnumber","highSC","average",0.468,1,1,5,0.219,7
2,"dotnumber","highSC","average",0.485,1,1,6,0.202,7
2,"dotnumber","highSC","hard",0.651,-1,0,6,0.275,7
2,"dotnumber","highSC","hard",0.685,-1,0,4,0.216,7
2,"dotnumber","highSC","hard",0.686,-1,1,4,0.223,7
2,"dotnumber","highSC","hard",0.618,1,0,3,0.376,7
2,"dotnumber","highSC","easy",0.418,-1,1,4,0.228,7
2,"dotnumber","highSC","hard",0.435,-1,0,4,0.198,7
2,"dotnumber","highSC","average",0.418,-1,1,4,0.201,7
2,"dotnumber","highSC","hard",0.419,-1,0,5,0.219,7
2,"dotnumber","highSC","easy",0.453,-1,1,5,0.204,7
2,"dotnumber","highSC","easy",0.335,-1,1,5,0.194,7
2,"dotnumber","highSC","average",0.435,-1,1,3,0.277,7
2,"dotnumber","highSC","easy",0.434,-1,1,6,0.292,7
2,"dotnumber","highSC","hard",0.518,1,0,5,0.191,7
2,"dotnumber","highSC","hard",0.451,1,1,5,0.049,7
2,"dotnumber","highSC","easy",0.568,1,1,4,0.227,7
2,"dotnumber","highSC","average",0.785,-1,1,4,0.214,7
2,"dotnumber","highSC","hard",0.635,1,0,4,0.336,7
2,"dotnumber","highSC","hard",0.418,1,1,4,0.221,7
2,"dotnumber","highSC","hard",0.668,1,1,4,0.228,7
2,"dotnumber","highSC","easy",0.418,-1,1,5,0.166,7
2,"dotnumber","highSC","easy",0.402,1,1,5,0.571,7
