"","drift","bound","ter","sub","condition","alpha","beta","manip","resid","difflevel","fixed_parameter","Npar","time"
"2059",0.149065993831777,0.0607426286245859,0.485946781694206,"27","minus",8.57491737963258,-0.199557587319194,"beta",0.00272963927654423,"easy","beta",4,"a_time"
"2060",0.173683663323117,0.0652399471629706,0.532176757361985,"28","minus",12.9010982418811,-0.689291685969157,"beta",0.00365392552742801,"easy","beta",4,"a_time"
"2061",0.172222853578416,0.0774407202946396,0.448258296605332,"30","minus",23.1408244522485,-1.02041465693885,"beta",0.00513112697364336,"easy","beta",4,"a_time"
"2062",0.144388362714759,0.0679181264093014,0.44958954999926,"32","minus",8.2964770526565,0.0110689840721397,"beta",0.0014882711436356,"easy","beta",4,"a_time"
"2063",0.273405993189249,0.0659749924175393,0.444569493350597,"33","minus",14.9237659894146,-0.720296915292959,"beta",0.00147679860628932,"easy","beta",4,"a_time"
"2064",0.139467707650773,0.0592724433215377,0.455927240152411,"34","minus",8.74156320758043,0.703051546603148,"beta",0.00157304253323866,"easy","beta",4,"a_time"
"2065",0.185260201541264,0.067775487565288,0.484657746493128,"35","minus",17.6068842913691,-0.670446212409518,"beta",0.00598945573215089,"easy","beta",4,"a_time"
"2066",0.112269414004927,0.0595332822376345,0.619532062463483,"36","minus",18.3771128601175,-0.218479141742593,"beta",0.00282913093245534,"easy","beta",4,"a_time"
"2067",0.151610598620771,0.0790434624722046,0.611398173009544,"37","minus",12.3151952837211,-0.255038954673899,"beta",0.00325787972583034,"easy","beta",4,"a_time"
"2068",0.188470683947357,0.0645480546309599,0.471118982073083,"39","minus",6.71010461889853,0.782418854324706,"beta",0.00336364792094164,"easy","beta",4,"a_time"
"2069",0.145179397389535,0.0614266394355133,0.337737942314041,"40","minus",14.6494947738397,-0.630305618327574,"beta",0.0183053270788761,"easy","beta",4,"a_time"
"2070",0.190002446677802,0.0770193202117712,0.529016579152933,"41","minus",11.5854677358266,-0.305078710635672,"beta",0.0017724566272973,"easy","beta",4,"a_time"
"2071",0.249702828347918,0.0980602911762848,0.551733797572444,"42","minus",11.8314172893666,-0.486219141415332,"beta",0.00461061053587001,"easy","beta",4,"a_time"
"2072",0.120640219837232,0.0632017934988236,0.6671495305707,"44","minus",12.4799076515904,-0.556965399535855,"beta",0.00994534523822964,"easy","beta",4,"a_time"
"2073",0.112144282007518,0.0834405235340187,0.388101079338505,"51","control",23.5573619913201,-0.715732134362771,"alpha",0.00572821109289936,"easy","beta",4,"a_time"
"2074",0.197045568128479,0.0684742109350537,0.510605435047802,"53","control",33.5562014289091,-0.747880848194672,"alpha",0.000952693949093126,"easy","beta",4,"a_time"
"2075",0.0782469259816228,0.0740382718275091,0.354595027716,"54","control",13.1439968640504,0.0314284931990365,"alpha",0.00553078272656745,"easy","beta",4,"a_time"
"2076",0.133846245458484,0.0647612228747268,0.38621958809302,"55","control",58.2908509751573,-1.7104731224147,"alpha",0.00468596700730984,"easy","beta",4,"a_time"
"2077",0.0754792546459808,0.103347103554275,0.251904457039791,"56","control",14.7956290690222,-0.580362165142403,"alpha",0.00352896825873,"easy","beta",4,"a_time"
"2078",0.152735788752017,0.0563613609580872,0.44388644398184,"57","control",30.6405652744891,-0.911467253255755,"alpha",0.00338926675927494,"easy","beta",4,"a_time"
"2079",0.157817932164101,0.0734479701551208,0.633939133062754,"58","control",11.72980145324,-0.813011039639972,"alpha",0.00315459553600494,"easy","beta",4,"a_time"
"2080",0.16577808872761,0.0882168440095311,0.55474731379974,"59","control",31.5041270909233,-1.01290995031163,"alpha",0.00179237503490764,"easy","beta",4,"a_time"
"2081",0.133976237857305,0.105455512790854,0.487355260014647,"60","control",13.833087251228,-0.259696090523643,"alpha",0.00166467348362431,"easy","beta",4,"a_time"
"2082",0.0976613427991065,0.0738150680068587,0.389713393898658,"61","control",18.2273291429517,-0.124971657930087,"alpha",0.00184010689842305,"easy","beta",4,"a_time"
"2083",0.173518323011129,0.0867105895809854,0.436243398116001,"62","control",16.6087706368864,-0.707955292287124,"alpha",0.00213959251826637,"easy","beta",4,"a_time"
"2084",0.211837701470266,0.0896880949104327,0.564460997617206,"63","control",12.6822378002354,-0.331080813027651,"alpha",0.00119714059831381,"easy","beta",4,"a_time"
"2085",0.132130782406415,0.0721310973509325,0.516531226660664,"64","control",17.4675569389093,-0.632913965664301,"alpha",0.00565902453172532,"easy","beta",4,"a_time"
"2086",0.173555573778197,0.0530386244598505,0.456806145688194,"65","control",7.42994555948752,0.167928457932222,"alpha",0.00128988757103976,"easy","beta",4,"a_time"
"2087",0.0954769965842926,0.074936482279096,0.493466853689756,"67","control",23.5904457450258,-0.937840625617158,"alpha",0.00307790876125926,"easy","beta",4,"a_time"
"2088",0.223731759366357,0.0576820034756159,0.524631059581548,"68","control",13.1573182530604,0.0581435869583242,"alpha",0.000622259367720863,"easy","beta",4,"a_time"
"2089",0.155108723619795,0.0782761976007007,0.488433619512927,"69","control",8.77259352573361,-0.151862085140276,"alpha",0.00190780203026478,"easy","beta",4,"a_time"
"2090",0.0706904473931242,0.0891608305954342,0.162474195439905,"70","control",20.6703463060626,-1.67258541476375,"alpha",0.00536860550093813,"easy","beta",4,"a_time"
"2091",0.135048940421442,0.07672209119672,0.589367565296951,"71","control",6.06892156048595,0.2931654004123,"alpha",0.00144073032148265,"easy","beta",4,"a_time"
"2092",0.0992032912443283,0.0742553858891369,0.339116890899221,"72","control",8.56989601564044,0.297731051336323,"alpha",0.00380889427947528,"easy","beta",4,"a_time"
"2093",0.14528904936878,0.072686127065763,0.494491395752836,"73","control",6.80742783984359,0.261688546926646,"alpha",0.00292102285838428,"easy","beta",4,"a_time"
"2094",0.147788538323234,0.073652248308535,0.38636098153696,"74","control",41.8018353624191,-1.26569846706803,"alpha",0.00175756958031109,"easy","beta",4,"a_time"
"2095",0.114651364209414,0.0666704575752921,0.447515528060214,"75","control",19.7707396157724,-0.296991725038117,"alpha",0.00313102316821148,"easy","beta",4,"a_time"
"2096",0.0956963489977205,0.0778303077737581,0.514973268061001,"76","control",10.7710495523547,-0.0331624947050655,"alpha",0.00577226628576933,"easy","beta",4,"a_time"
"2097",0.172872244793084,0.0632694149270278,0.514554146622267,"77","control",10.4216313597203,0.0667949716229206,"alpha",0.00143933090065093,"easy","beta",4,"a_time"
"2098",0.215255768311963,0.0847905046034794,0.524376019458621,"79","control",13.914802059298,-0.441084383875491,"alpha",0.00131451894480305,"easy","beta",4,"a_time"
"2099",0.149037872084086,0.0875634851188893,0.632956878019592,"80","control",13.7136417600278,-0.533478238102902,"alpha",0.00331975718494621,"easy","beta",4,"a_time"
"2100",0.191349991564408,0.0841593786210336,0.476359852788729,"81","control",3.22305365946697,0.567203612379728,"alpha",0.00198823807851468,"easy","beta",4,"a_time"
"2101",0.110671889828514,0.0785454650703185,0.395152722440049,"82","control",15.8876650003593,-0.498961948227175,"alpha",0.00828592298806829,"easy","beta",4,"a_time"
"2102",0.137841725564975,0.0887525260608524,0.51819636298715,"83","control",22.3741020049947,-0.410622544920305,"alpha",0.00214340453008895,"easy","beta",4,"a_time"
"2103",0.152342426919307,0.0747806022403396,0.503461609121596,"84","control",18.2944774814018,-0.131251530973752,"alpha",0.00102070888283255,"easy","beta",4,"a_time"
"2104",0.0795033410805725,0.0708839886761876,0.443979074970842,"85","control",24.7091133235607,-0.289002380458933,"alpha",0.00286507536231679,"easy","beta",4,"a_time"
"2105",0.132394951515275,0.0943378966618225,0.463889412629189,"86","control",20.666152447783,-1.78551942862807,"alpha",0.00472242898508147,"easy","beta",4,"a_time"
"2106",0.177089931574245,0.0765037562420643,0.491426659766466,"87","control",12.8532308086413,-0.0973185543455988,"alpha",0.00133317873548813,"easy","beta",4,"a_time"
"2107",0.153742582585497,0.0719434211586581,0.377039887579296,"88","control",30.8299793163278,-0.261369021986824,"alpha",0.00322286445100252,"easy","beta",4,"a_time"
"2108",0.149478499305537,0.0484601575264983,0.530992267128291,"89","control",18.6898877629808,0.0722387548519789,"alpha",0.00218987605750215,"easy","beta",4,"a_time"
"2109",0.154972978573472,0.054302830396536,0.483044662458887,"90","control",17.2230853705127,0.0848172267504304,"alpha",0.00311125479687117,"easy","beta",4,"a_time"
"2110",0.199484930011171,0.0633580499548312,0.474754663488663,"91","control",23.7317114891211,-0.533945816753618,"alpha",0.00223317828319606,"easy","beta",4,"a_time"
"2111",0.192055099298881,0.0643536877860205,0.473009734193911,"92","control",13.4223021940787,0.168336814158125,"alpha",0.00340084735074058,"easy","beta",4,"a_time"
"2112",0.116527794611523,0.0625671919122937,0.485996385634657,"93","control",37.983853517451,-0.765160376124622,"alpha",0.00286978822672696,"easy","beta",4,"a_time"
"2113",0.18739446589996,0.0856940599389042,0.503072987843322,"2","control",10.1058574600184,-0.363552238968074,"beta",0.00149603841397532,"easy","beta",4,"a_time"
"2114",0.105176269561538,0.090685289505667,0.481216559690673,"3","control",16.4715119436151,-0.505804956247792,"beta",0.00193918162486601,"easy","beta",4,"a_time"
"2115",0.124765908232773,0.0704730193891544,0.593418286673196,"5","control",20.6722631639493,-0.45933939172059,"beta",0.00133607170175052,"easy","beta",4,"a_time"
"2116",0.102564292411181,0.0908413096284236,0.424831710477907,"6","control",20.0243300228249,-1.2623956922178,"beta",0.00495024834778962,"easy","beta",4,"a_time"
"2117",0.170730649539587,0.0793797535979336,0.529539052641959,"7","control",10.4517791707402,0.0939509328817959,"beta",0.00350433930778006,"easy","beta",4,"a_time"
"2118",0.111834590594251,0.0579801921448463,0.444063470830185,"8","control",13.0231867670178,0.833736839697188,"beta",0.00183292924666343,"easy","beta",4,"a_time"
"2119",0.183106483971694,0.075752896891829,0.486698060613746,"9","control",16.6433740751714,-1.10124122336019,"beta",0.00441592543316191,"easy","beta",4,"a_time"
"2120",0.222522903610019,0.0830222528548191,0.68336117879333,"10","control",6.88823729097015,0.154694471028618,"beta",0.00159213478665908,"easy","beta",4,"a_time"
"2121",0.109824796417956,0.079146061563362,0.490780767082999,"11","control",15.0211447021024,-0.134138250555501,"beta",0.00281658925115048,"easy","beta",4,"a_time"
"2122",0.00635522470096062,0.0681995663428518,0.139223132871051,"12","control",27.16450368222,-2.16095103469963,"beta",0.00815506567215363,"easy","beta",4,"a_time"
"2123",0.0579811820780481,0.0693025633934278,0.315748212998661,"15","control",22.3430118170268,-0.500227198919501,"beta",0.00351047220126402,"easy","beta",4,"a_time"
"2124",0.140457555107384,0.07553672279536,0.583386320604562,"16","control",26.8541729786733,-0.537407752755966,"beta",0.010516634432456,"easy","beta",4,"a_time"
"2125",0.167812799897959,0.0741004910270617,0.589926894318082,"17","control",19.5079148617409,-0.696072768496427,"beta",0.00138044074977279,"easy","beta",4,"a_time"
"2126",0.199901461375612,0.0704756700088615,0.494562652012127,"19","control",8.40095846090411,-0.0113447378303836,"beta",0.00147960421526744,"easy","beta",4,"a_time"
"2127",0.138833328012516,0.084479131430533,0.843807891404161,"20","control",21.4733324560556,-1.3995318414643,"beta",0.00311386470458938,"easy","beta",4,"a_time"
"2128",0.122360161865705,0.0710521120820978,0.476663588828996,"21","control",19.6980108820575,-0.763663347846124,"beta",0.00125588438416957,"easy","beta",4,"a_time"
"2129",0.125212238047698,0.0679713675911713,0.551755277267368,"22","control",24.4070354540863,0.0757474828653979,"beta",0.00167014790816658,"easy","beta",4,"a_time"
"2130",0.0537928070017843,0.0838706847596373,0.323640127179852,"24","control",7.14566560708784,0.317479698909695,"beta",0.00319111075506716,"easy","beta",4,"a_time"
"2131",0.0867687157763168,0.0675867891144021,0.434220810383577,"25","control",14.8111222195772,-0.363131553311954,"beta",0.00390278992384788,"easy","beta",4,"a_time"
"2132",0.145682715378258,0.0627102440251061,0.352119351572217,"26","control",34.242101167952,-0.384114763294473,"beta",0.00121693806320927,"easy","beta",4,"a_time"
"2133",0.149065993831777,0.0607426286245859,0.485946781694206,"27","control",8.57491737963258,0.134424711492553,"beta",0.00272963927654423,"easy","beta",4,"a_time"
"2134",0.173683663323117,0.0652399471629706,0.532176757361985,"28","control",12.9010982418811,-0.682014558167039,"beta",0.00365392552742801,"easy","beta",4,"a_time"
"2135",0.172222853578416,0.0774407202946396,0.448258296605332,"30","control",23.1408244522485,-0.881259445077456,"beta",0.00513112697364336,"easy","beta",4,"a_time"
"2136",0.144388362714759,0.0679181264093014,0.44958954999926,"32","control",8.2964770526565,-0.205526473544117,"beta",0.0014882711436356,"easy","beta",4,"a_time"
"2137",0.273405993189249,0.0659749924175393,0.444569493350597,"33","control",14.9237659894146,-0.358870540727949,"beta",0.00147679860628932,"easy","beta",4,"a_time"
"2138",0.139467707650773,0.0592724433215377,0.455927240152411,"34","control",8.74156320758043,0.929544432729384,"beta",0.00157304253323866,"easy","beta",4,"a_time"
"2139",0.185260201541264,0.067775487565288,0.484657746493128,"35","control",17.6068842913691,-0.107134375683793,"beta",0.00598945573215089,"easy","beta",4,"a_time"
"2140",0.112269414004927,0.0595332822376345,0.619532062463483,"36","control",18.3771128601175,-0.395553400634733,"beta",0.00282913093245534,"easy","beta",4,"a_time"
"2141",0.151610598620771,0.0790434624722046,0.611398173009544,"37","control",12.3151952837211,-0.29837885329537,"beta",0.00325787972583034,"easy","beta",4,"a_time"
"2142",0.188470683947357,0.0645480546309599,0.471118982073083,"39","control",6.71010461889853,0.463055879605373,"beta",0.00336364792094164,"easy","beta",4,"a_time"
"2143",0.145179397389535,0.0614266394355133,0.337737942314041,"40","control",14.6494947738397,-0.715501050143052,"beta",0.0183053270788761,"easy","beta",4,"a_time"
"2144",0.190002446677802,0.0770193202117712,0.529016579152933,"41","control",11.5854677358266,-0.0855838142521273,"beta",0.0017724566272973,"easy","beta",4,"a_time"
"2145",0.249702828347918,0.0980602911762848,0.551733797572444,"42","control",11.8314172893666,-0.470445413730696,"beta",0.00461061053587001,"easy","beta",4,"a_time"
"2146",0.120640219837232,0.0632017934988236,0.6671495305707,"44","control",12.4799076515904,-0.195365342635015,"beta",0.00994534523822964,"easy","beta",4,"a_time"
"2147",0.112144282007518,0.0834405235340187,0.388101079338505,"51","plus",32.6440001923496,-0.715732134362771,"alpha",0.00572821109289936,"easy","beta",4,"a_time"
"2148",0.197045568128479,0.0684742109350537,0.510605435047802,"53","plus",33.9552859658453,-0.747880848194672,"alpha",0.000952693949093126,"easy","beta",4,"a_time"
"2149",0.0782469259816228,0.0740382718275091,0.354595027716,"54","plus",18.6493640984259,0.0314284931990365,"alpha",0.00553078272656745,"easy","beta",4,"a_time"
"2150",0.133846245458484,0.0647612228747268,0.38621958809302,"55","plus",54.7618200908447,-1.7104731224147,"alpha",0.00468596700730984,"easy","beta",4,"a_time"
"2151",0.0754792546459808,0.103347103554275,0.251904457039791,"56","plus",17.2066768546856,-0.580362165142403,"alpha",0.00352896825873,"easy","beta",4,"a_time"
"2152",0.152735788752017,0.0563613609580872,0.44388644398184,"57","plus",46.4369902680679,-0.911467253255755,"alpha",0.00338926675927494,"easy","beta",4,"a_time"
"2153",0.157817932164101,0.0734479701551208,0.633939133062754,"58","plus",13.7147414891072,-0.813011039639972,"alpha",0.00315459553600494,"easy","beta",4,"a_time"
"2154",0.16577808872761,0.0882168440095311,0.55474731379974,"59","plus",30.1212362195682,-1.01290995031163,"alpha",0.00179237503490764,"easy","beta",4,"a_time"
"2155",0.133976237857305,0.105455512790854,0.487355260014647,"60","plus",14.2724243166181,-0.259696090523643,"alpha",0.00166467348362431,"easy","beta",4,"a_time"
"2156",0.0976613427991065,0.0738150680068587,0.389713393898658,"61","plus",15.7131215897873,-0.124971657930087,"alpha",0.00184010689842305,"easy","beta",4,"a_time"
"2157",0.173518323011129,0.0867105895809854,0.436243398116001,"62","plus",25.89175928905,-0.707955292287124,"alpha",0.00213959251826637,"easy","beta",4,"a_time"
"2158",0.211837701470266,0.0896880949104327,0.564460997617206,"63","plus",15.6624159113913,-0.331080813027651,"alpha",0.00119714059831381,"easy","beta",4,"a_time"
"2159",0.132130782406415,0.0721310973509325,0.516531226660664,"64","plus",16.2581270494416,-0.632913965664301,"alpha",0.00565902453172532,"easy","beta",4,"a_time"
"2160",0.173555573778197,0.0530386244598505,0.456806145688194,"65","plus",7.84047103124439,0.167928457932222,"alpha",0.00128988757103976,"easy","beta",4,"a_time"
"2161",0.0954769965842926,0.074936482279096,0.493466853689756,"67","plus",24.6274274902235,-0.937840625617158,"alpha",0.00307790876125926,"easy","beta",4,"a_time"
"2162",0.223731759366357,0.0576820034756159,0.524631059581548,"68","plus",9.57929707438691,0.0581435869583242,"alpha",0.000622259367720863,"easy","beta",4,"a_time"
"2163",0.155108723619795,0.0782761976007007,0.488433619512927,"69","plus",10.0419695967607,-0.151862085140276,"alpha",0.00190780203026478,"easy","beta",4,"a_time"
"2164",0.0706904473931242,0.0891608305954342,0.162474195439905,"70","plus",21.4088764527714,-1.67258541476375,"alpha",0.00536860550093813,"easy","beta",4,"a_time"
"2165",0.135048940421442,0.07672209119672,0.589367565296951,"71","plus",5.71649136426654,0.2931654004123,"alpha",0.00144073032148265,"easy","beta",4,"a_time"
"2166",0.0992032912443283,0.0742553858891369,0.339116890899221,"72","plus",9.93078260127839,0.297731051336323,"alpha",0.00380889427947528,"easy","beta",4,"a_time"
"2167",0.14528904936878,0.072686127065763,0.494491395752836,"73","plus",7.18019108830745,0.261688546926646,"alpha",0.00292102285838428,"easy","beta",4,"a_time"
"2168",0.147788538323234,0.073652248308535,0.38636098153696,"74","plus",32.2808131558842,-1.26569846706803,"alpha",0.00175756958031109,"easy","beta",4,"a_time"
"2169",0.114651364209414,0.0666704575752921,0.447515528060214,"75","plus",12.1639677445408,-0.296991725038117,"alpha",0.00313102316821148,"easy","beta",4,"a_time"
"2170",0.0956963489977205,0.0778303077737581,0.514973268061001,"76","plus",11.7924129569295,-0.0331624947050655,"alpha",0.00577226628576933,"easy","beta",4,"a_time"
"2171",0.172872244793084,0.0632694149270278,0.514554146622267,"77","plus",6.13818515623397,0.0667949716229206,"alpha",0.00143933090065093,"easy","beta",4,"a_time"
"2172",0.215255768311963,0.0847905046034794,0.524376019458621,"79","plus",17.9511068050385,-0.441084383875491,"alpha",0.00131451894480305,"easy","beta",4,"a_time"
"2173",0.149037872084086,0.0875634851188893,0.632956878019592,"80","plus",17.5848420588675,-0.533478238102902,"alpha",0.00331975718494621,"easy","beta",4,"a_time"
"2174",0.191349991564408,0.0841593786210336,0.476359852788729,"81","plus",2.16842172503421,0.567203612379728,"alpha",0.00198823807851468,"easy","beta",4,"a_time"
"2175",0.110671889828514,0.0785454650703185,0.395152722440049,"82","plus",16.6259809500268,-0.498961948227175,"alpha",0.00828592298806829,"easy","beta",4,"a_time"
"2176",0.137841725564975,0.0887525260608524,0.51819636298715,"83","plus",15.8671372806524,-0.410622544920305,"alpha",0.00214340453008895,"easy","beta",4,"a_time"
"2177",0.152342426919307,0.0747806022403396,0.503461609121596,"84","plus",22.2123157917545,-0.131251530973752,"alpha",0.00102070888283255,"easy","beta",4,"a_time"
"2178",0.0795033410805725,0.0708839886761876,0.443979074970842,"85","plus",23.0477987019229,-0.289002380458933,"alpha",0.00286507536231679,"easy","beta",4,"a_time"
"2179",0.132394951515275,0.0943378966618225,0.463889412629189,"86","plus",27.318490796981,-1.78551942862807,"alpha",0.00472242898508147,"easy","beta",4,"a_time"
"2180",0.177089931574245,0.0765037562420643,0.491426659766466,"87","plus",12.7900150774759,-0.0973185543455988,"alpha",0.00133317873548813,"easy","beta",4,"a_time"
"2181",0.153742582585497,0.0719434211586581,0.377039887579296,"88","plus",17.254087702106,-0.261369021986824,"alpha",0.00322286445100252,"easy","beta",4,"a_time"
"2182",0.149478499305537,0.0484601575264983,0.530992267128291,"89","plus",10.7137236540465,0.0722387548519789,"alpha",0.00218987605750215,"easy","beta",4,"a_time"
"2183",0.154972978573472,0.054302830396536,0.483044662458887,"90","plus",22.7291183944624,0.0848172267504304,"alpha",0.00311125479687117,"easy","beta",4,"a_time"
"2184",0.199484930011171,0.0633580499548312,0.474754663488663,"91","plus",21.1070811987225,-0.533945816753618,"alpha",0.00223317828319606,"easy","beta",4,"a_time"
"2185",0.192055099298881,0.0643536877860205,0.473009734193911,"92","plus",19.9660048335879,0.168336814158125,"alpha",0.00340084735074058,"easy","beta",4,"a_time"
"2186",0.116527794611523,0.0625671919122937,0.485996385634657,"93","plus",38.4376383965327,-0.765160376124622,"alpha",0.00286978822672696,"easy","beta",4,"a_time"
"2187",0.18739446589996,0.0856940599389042,0.503072987843322,"2","plus",10.1058574600184,0.0730235251667037,"beta",0.00149603841397532,"easy","beta",4,"a_time"
"2188",0.105176269561538,0.090685289505667,0.481216559690673,"3","plus",16.4715119436151,-0.253885516934668,"beta",0.00193918162486601,"easy","beta",4,"a_time"
"2189",0.124765908232773,0.0704730193891544,0.593418286673196,"5","plus",20.6722631639493,-0.483729469892718,"beta",0.00133607170175052,"easy","beta",4,"a_time"
"2190",0.102564292411181,0.0908413096284236,0.424831710477907,"6","plus",20.0243300228249,-1.52227883338039,"beta",0.00495024834778962,"easy","beta",4,"a_time"
"2191",0.170730649539587,0.0793797535979336,0.529539052641959,"7","plus",10.4517791707402,0.177147275995451,"beta",0.00350433930778006,"easy","beta",4,"a_time"
"2192",0.111834590594251,0.0579801921448463,0.444063470830185,"8","plus",13.0231867670178,0.825988001362015,"beta",0.00183292924666343,"easy","beta",4,"a_time"
"2193",0.183106483971694,0.075752896891829,0.486698060613746,"9","plus",16.6433740751714,-0.860760669094728,"beta",0.00441592543316191,"easy","beta",4,"a_time"
"2194",0.222522903610019,0.0830222528548191,0.68336117879333,"10","plus",6.88823729097015,-0.87330834939415,"beta",0.00159213478665908,"easy","beta",4,"a_time"
"2195",0.109824796417956,0.079146061563362,0.490780767082999,"11","plus",15.0211447021024,-0.06684646679787,"beta",0.00281658925115048,"easy","beta",4,"a_time"
"2196",0.00635522470096062,0.0681995663428518,0.139223132871051,"12","plus",27.16450368222,-2.23242228725975,"beta",0.00815506567215363,"easy","beta",4,"a_time"
"2197",0.0579811820780481,0.0693025633934278,0.315748212998661,"15","plus",22.3430118170268,-0.814414352350882,"beta",0.00351047220126402,"easy","beta",4,"a_time"
"2198",0.140457555107384,0.07553672279536,0.583386320604562,"16","plus",26.8541729786733,-0.789546942586772,"beta",0.010516634432456,"easy","beta",4,"a_time"
"2199",0.167812799897959,0.0741004910270617,0.589926894318082,"17","plus",19.5079148617409,-0.51006244962529,"beta",0.00138044074977279,"easy","beta",4,"a_time"
"2200",0.199901461375612,0.0704756700088615,0.494562652012127,"19","plus",8.40095846090411,0.110747495706688,"beta",0.00147960421526744,"easy","beta",4,"a_time"
"2201",0.138833328012516,0.084479131430533,0.843807891404161,"20","plus",21.4733324560556,-1.49920176497194,"beta",0.00311386470458938,"easy","beta",4,"a_time"
"2202",0.122360161865705,0.0710521120820978,0.476663588828996,"21","plus",19.6980108820575,-0.744389214318711,"beta",0.00125588438416957,"easy","beta",4,"a_time"
"2203",0.125212238047698,0.0679713675911713,0.551755277267368,"22","plus",24.4070354540863,-0.0901469269264332,"beta",0.00167014790816658,"easy","beta",4,"a_time"
"2204",0.0537928070017843,0.0838706847596373,0.323640127179852,"24","plus",7.14566560708784,0.295137591050083,"beta",0.00319111075506716,"easy","beta",4,"a_time"
"2205",0.0867687157763168,0.0675867891144021,0.434220810383577,"25","plus",14.8111222195772,-0.22567664614071,"beta",0.00390278992384788,"easy","beta",4,"a_time"
"2206",0.145682715378258,0.0627102440251061,0.352119351572217,"26","plus",34.242101167952,-0.791057748133358,"beta",0.00121693806320927,"easy","beta",4,"a_time"
"2207",0.149065993831777,0.0607426286245859,0.485946781694206,"27","plus",8.57491737963258,-0.00253457520214662,"beta",0.00272963927654423,"easy","beta",4,"a_time"
"2208",0.173683663323117,0.0652399471629706,0.532176757361985,"28","plus",12.9010982418811,-0.278640126162238,"beta",0.00365392552742801,"easy","beta",4,"a_time"
"2209",0.172222853578416,0.0774407202946396,0.448258296605332,"30","plus",23.1408244522485,-1.06210776151208,"beta",0.00513112697364336,"easy","beta",4,"a_time"
"2210",0.144388362714759,0.0679181264093014,0.44958954999926,"32","plus",8.2964770526565,-0.00567877321612269,"beta",0.0014882711436356,"easy","beta",4,"a_time"
"2211",0.273405993189249,0.0659749924175393,0.444569493350597,"33","plus",14.9237659894146,-0.229264974955282,"beta",0.00147679860628932,"easy","beta",4,"a_time"
"2212",0.139467707650773,0.0592724433215377,0.455927240152411,"34","plus",8.74156320758043,0.906515461838971,"beta",0.00157304253323866,"easy","beta",4,"a_time"
"2213",0.185260201541264,0.067775487565288,0.484657746493128,"35","plus",17.6068842913691,0.507831074060672,"beta",0.00598945573215089,"easy","beta",4,"a_time"
"2214",0.112269414004927,0.0595332822376345,0.619532062463483,"36","plus",18.3771128601175,-0.162186102100406,"beta",0.00282913093245534,"easy","beta",4,"a_time"
"2215",0.151610598620771,0.0790434624722046,0.611398173009544,"37","plus",12.3151952837211,-0.428987749286853,"beta",0.00325787972583034,"easy","beta",4,"a_time"
"2216",0.188470683947357,0.0645480546309599,0.471118982073083,"39","plus",6.71010461889853,0.505448596936002,"beta",0.00336364792094164,"easy","beta",4,"a_time"
"2217",0.145179397389535,0.0614266394355133,0.337737942314041,"40","plus",14.6494947738397,-0.73596546692189,"beta",0.0183053270788761,"easy","beta",4,"a_time"
"2218",0.190002446677802,0.0770193202117712,0.529016579152933,"41","plus",11.5854677358266,-0.185689637414234,"beta",0.0017724566272973,"easy","beta",4,"a_time"
"2219",0.249702828347918,0.0980602911762848,0.551733797572444,"42","plus",11.8314172893666,0.189801628613252,"beta",0.00461061053587001,"easy","beta",4,"a_time"
"2220",0.120640219837232,0.0632017934988236,0.6671495305707,"44","plus",12.4799076515904,-0.384152140315153,"beta",0.00994534523822964,"easy","beta",4,"a_time"
"2221",0.0533993963631165,0.0834405235340187,0.388101079338505,"51","minus",19.1948033483826,-0.715732134362771,"alpha",0.00572821109289936,"hard","beta",4,"a_time"
"2222",0.0663874205354266,0.0684742109350537,0.510605435047802,"53","minus",31.8727645775721,-0.747880848194672,"alpha",0.000952693949093126,"hard","beta",4,"a_time"
"2223",0.0267129422180574,0.0740382718275091,0.354595027716,"54","minus",8.41257389472844,0.0314284931990365,"alpha",0.00553078272656745,"hard","beta",4,"a_time"
"2224",0.0365865418571096,0.0647612228747268,0.38621958809302,"55","minus",35.5840650124957,-1.7104731224147,"alpha",0.00468596700730984,"hard","beta",4,"a_time"
"2225",0.0267025428391363,0.103347103554275,0.251904457039791,"56","minus",18.8074707099189,-0.580362165142403,"alpha",0.00352896825873,"hard","beta",4,"a_time"
"2226",0.0339640093441356,0.0563613609580872,0.44388644398184,"57","minus",35.2364065175945,-0.911467253255755,"alpha",0.00338926675927494,"hard","beta",4,"a_time"
"2227",0.0445256468392909,0.0734479701551208,0.633939133062754,"58","minus",11.3590145698158,-0.813011039639972,"alpha",0.00315459553600494,"hard","beta",4,"a_time"
"2228",0.0636804651851616,0.0882168440095311,0.55474731379974,"59","minus",27.8290802611791,-1.01290995031163,"alpha",0.00179237503490764,"hard","beta",4,"a_time"
"2229",0.0435822945655866,0.105455512790854,0.487355260014647,"60","minus",14.2311584069153,-0.259696090523643,"alpha",0.00166467348362431,"hard","beta",4,"a_time"
"2230",0.0425100446117754,0.0738150680068587,0.389713393898658,"61","minus",12.9849337916674,-0.124971657930087,"alpha",0.00184010689842305,"hard","beta",4,"a_time"
"2231",0.0509814609031236,0.0867105895809854,0.436243398116001,"62","minus",16.1867556301787,-0.707955292287124,"alpha",0.00213959251826637,"hard","beta",4,"a_time"
"2232",0.074120702587367,0.0896880949104327,0.564460997617206,"63","minus",12.2233938752696,-0.331080813027651,"alpha",0.00119714059831381,"hard","beta",4,"a_time"
