withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,sub,age,gender,handedness,
11,4,main,53,27,0.6333159999994677,['c'],1,left,['0'],6,0.04559250000056636,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
12,4,main,44,36,0.5832559000009496,['c'],1,left,['9'],5,0.052259399999456946,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
13,4,main,36,44,0.5673989999995683,['c'],0,right,['9'],5,0.04377250000106869,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
14,4,main,47,33,0.8496989000013855,['n'],0,left,['2'],2,0.23257659999944735,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
15,4,main,33,47,1.1830720999987534,['n'],1,right,['0'],6,0.06406849999984843,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
16,4,main,27,53,0.6334041000009165,['n'],1,right,['0'],6,0.03627250000135973,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
17,4,main,27,53,0.6343168999992486,['n'],1,right,['0'],6,0.009478800000579213,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
18,4,main,33,47,0.5500264999991487,['n'],1,right,['0'],6,0.035761099999945145,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
19,4,main,36,44,0.6663910000006581,['n'],1,right,['0'],6,0.40798480000012205,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
20,4,main,44,36,0.9171394000004511,['n'],0,left,['0'],6,0.8196949000011955,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
21,4,main,53,27,0.8003434999991441,['c'],1,left,['0'],6,0.09936449999986507,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
22,4,main,44,36,0.8170241999996506,['c'],1,left,['3'],3,0.20649319999938598,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
23,4,main,36,44,1.03307599999971,['c'],0,right,['9'],5,0.1414197999984026,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
24,4,main,53,27,0.5996330999987549,['c'],1,left,['2'],2,0.08027219999894442,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
25,4,main,47,33,0.6827362000003632,['c'],1,left,['2'],2,0.049593300000196905,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
26,4,main,33,47,1.4156311000006099,['n'],1,right,['0'],6,4.0072575000012876,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
27,4,main,53,27,0.6166122000013274,['c'],1,left,['9'],5,0.2550271999989491,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
28,4,main,33,47,0.8168786000005639,['n'],1,right,['9'],5,0.2771014000009018,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
29,4,main,44,36,1.1672710999991978,['n'],0,left,['9'],5,0.12332820000119682,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
30,4,main,53,27,0.550340399999186,['n'],0,left,['2'],2,0.8489728000004106,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
31,4,main,27,53,4.665783800001009,['n'],1,right,['0'],6,0.6453691000006074,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
32,4,main,33,47,0.8493244999990566,['n'],1,right,['9'],5,0.25012750000132655,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
33,4,main,27,53,0.6168301000016072,['n'],1,right,['0'],6,0.03934149999986403,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
34,4,main,47,33,0.6502268000003824,['c'],1,left,['1'],1,0.044258500000069034,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
35,4,main,36,44,0.5666927999991458,['n'],1,right,['2'],2,0.05264379999971425,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
0,5,main,53,27,0.5835156999983155,['c'],1,left,['9'],5,0.4201650000013615,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
1,5,main,36,44,1.4162832999991224,['n'],1,right,['9'],5,0.2352876999993896,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
2,5,main,44,36,0.7669057999992219,['n'],0,left,['8'],4,0.24382390000027954,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
3,5,main,36,44,0.7666733999994904,['n'],1,right,['8'],4,0.18770320000112406,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
4,5,main,27,53,1.367253399999754,['n'],1,right,['9'],5,0.3337751999988541,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
5,5,main,33,47,0.5674569000002521,['n'],1,right,['9'],5,0.33014339999863296,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
6,5,main,27,53,0.6504287000007025,['n'],1,right,['2'],2,0.2909311000003072,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
7,5,main,27,53,0.7008432999991783,['n'],1,right,['0'],6,0.1877610999999888,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
8,5,main,47,33,0.867015600000741,['n'],0,left,['9'],5,0.14584330000070622,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
9,5,main,47,33,0.7173640999990312,['c'],1,left,['9'],5,0.303484699999899,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
10,5,main,53,27,0.6998062999991816,['c'],1,left,['9'],5,0.29560029999993276,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
11,5,main,53,27,0.9333955999991304,['c'],1,left,['0'],6,0.23045210000054794,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
12,5,main,44,36,2.1169651999989583,['n'],0,left,['9'],5,0.3284211999998661,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
13,5,main,44,36,0.5834918000000471,['n'],0,left,['9'],5,0.21298249999927066,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
14,5,main,47,33,0.5832590999998502,['c'],1,left,['9'],5,0.18115129999932833,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
15,5,main,33,47,0.6166794000000664,['n'],1,right,['0'],6,0.14924140000039188,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
16,5,main,33,47,0.6670364999990852,['n'],1,right,['0'],6,0.052474699999947916,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
17,5,main,47,33,0.5835700999996334,['c'],1,left,['0'],6,0.1235424000005878,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
18,5,main,53,27,0.6501819000004616,['c'],1,left,['0'],6,0.1569853000000876,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
19,5,main,36,44,0.7496283000000403,['n'],1,right,['0'],6,0.2330937000006088,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
20,5,main,33,47,1.0001216999989992,['n'],1,right,['2'],2,0.535979899999802,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
21,5,main,44,36,1.1671980999999505,['c'],1,left,['0'],6,0.06827489999886893,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
22,5,main,47,33,0.7996382000001176,['c'],1,left,['9'],5,0.12974539999959234,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
23,5,main,33,47,0.9000742000007449,['c'],0,right,['8'],4,0.13669909999953234,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
24,5,main,53,27,0.6498342999984743,['c'],1,left,['0'],6,0.20138649999898917,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
25,5,main,27,53,0.6496299000009458,['n'],1,right,['0'],6,0.10365569999885338,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
26,5,main,36,44,0.900678699999844,['n'],1,right,['0'],6,0.22369260000050417,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
27,5,main,27,53,0.2840899000002537,['n'],1,right,['0'],6,0.1395068000001629,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
28,5,main,44,36,0.4834977999998955,['c'],1,left,['0'],6,0.09973660000105156,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
29,5,main,27,53,1.200113599999895,['n'],1,right,['0'],6,0.3995032999991963,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
30,5,main,44,36,1.0662879000010435,['c'],1,left,['0'],6,0.10145279999960621,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
31,5,main,47,33,0.7163098999990325,['n'],0,left,['9'],5,0.1649256000000605,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
32,5,main,53,27,0.48383100000137347,['n'],0,left,['0'],6,0.17054540000026464,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
33,5,main,36,44,0.6668269000001601,['c'],0,right,['0'],6,0.36155970000072557,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
34,5,main,36,44,0.9167672999992647,['n'],1,right,['8'],4,0.08702509999966423,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
35,5,main,33,47,0.900337799999761,['n'],1,right,['2'],2,0.559829499999978,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
0,6,main,27,53,0.3335512000012386,['c'],0,right,['0'],6,0.256129499999588,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
1,6,main,47,33,0.7667955999986589,['n'],0,left,['0'],6,0.16744950000065728,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
2,6,main,27,53,0.6168511000014405,['n'],1,right,['0'],6,0.10448489999907906,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
3,6,main,44,36,0.6500470999999379,['c'],1,left,['0'],6,0.36240839999845775,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
4,6,main,44,36,0.7501723000004858,['n'],0,left,['0'],6,0.1260863999996218,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
5,6,main,36,44,1.3664497999998275,['c'],0,right,['0'],6,0.0829606999996031,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
6,6,main,36,44,0.5998669999989943,['n'],1,right,['9'],5,0.1518383000002359,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
7,6,main,47,33,0.6167597999992722,['n'],0,left,['8'],4,0.07326090000060503,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
8,6,main,53,27,0.7501191999999719,['c'],1,left,['0'],6,0.07257170000048063,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
9,6,main,47,33,1.2335469000008743,['n'],0,left,['0'],6,0.10101380000014615,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
10,6,main,36,44,0.6833286999990378,['n'],1,right,['0'],6,0.16571639999892795,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
11,6,main,53,27,0.8003807999994024,['c'],1,left,['0'],6,0.1592376000007789,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
12,6,main,36,44,0.5835291000003053,['c'],0,right,['0'],6,0.04999799999859533,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
13,6,main,53,27,0.4672463999995671,['n'],0,left,['9'],5,0.3658489000008558,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
14,6,main,33,47,0.5661383000006026,['n'],1,right,['8'],4,0.16841390000081446,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
15,6,main,33,47,1.3170966000016051,['n'],1,right,['0'],6,0.18920489999982237,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
16,6,main,33,47,0.8323100999987219,['n'],1,right,['9'],5,0.02068680000047607,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
17,6,main,44,36,0.866699799998969,['c'],1,left,['3'],3,0.09761680000156048,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
18,6,main,47,33,0.6839464999993652,['c'],1,left,['0'],6,0.2107240000004822,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
19,6,main,44,36,0.5160520000008546,['c'],1,left,['9'],5,0.14985449999949196,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
20,6,main,44,36,1.1340113999995083,['c'],1,left,['2'],2,0.22656139999890001,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
21,6,main,47,33,0.7167234999997163,['c'],1,left,['0'],6,0.013533899998947163,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
22,6,main,44,36,1.1333379000006971,['n'],0,left,['8'],4,0.07987710000088555,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
23,6,main,53,27,0.5997182999999495,['c'],1,left,['0'],6,0.11649000000033993,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
24,6,main,53,27,0.6165762000000541,['c'],1,left,['9'],5,0.007807400001183851,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
25,6,main,27,53,0.6507575000014185,['n'],1,right,['0'],6,0.12538150000000314,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
26,6,main,47,33,0.7496945000002597,['c'],1,left,['1'],1,0.09061560000009194,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
27,6,main,53,27,0.6503603000001021,['c'],1,left,['2'],2,0.013867100000425125,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
28,6,main,27,53,0.5346843999996054,['n'],1,right,['3'],3,0.1362542000006215,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
29,6,main,33,47,0.5999311999985366,['n'],1,right,['8'],4,0.07488650000050256,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
30,6,main,36,44,0.5341732999986561,['c'],0,right,['9'],5,0.0028211999997438397,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
31,6,main,36,44,0.6168531000002986,['n'],1,right,['0'],6,0.026267700000971672,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
32,6,main,33,47,0.49995859999944514,['n'],1,right,['0'],6,0.02200059999995574,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
33,6,main,33,47,0.6661084999996092,['c'],0,right,['0'],6,0.010672899999917718,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
34,6,main,27,53,0.3332654999994702,['c'],0,right,['9'],5,0.18936759999996866,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
35,6,main,27,53,0.7499207999990176,['n'],1,right,['0'],6,0.344141599998693,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
0,7,main,47,33,0.7006248999987292,['n'],0,left,['8'],4,0.6725091999996948,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
1,7,main,47,33,0.7164950999995199,['c'],1,left,['0'],6,0.10524290000103065,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
2,7,main,44,36,0.7332894999999553,['n'],0,left,['8'],4,0.04002489999948011,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
3,7,main,27,53,0.483844999998837,['n'],1,right,['0'],6,0.03571069999998144,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
4,7,main,36,44,0.6170092000011209,['n'],1,right,['2'],2,0.08974900000066555,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
5,7,main,53,27,0.9167161999994278,['c'],1,left,['0'],6,0.1778890000005049,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
6,7,main,36,44,1.1496900000001915,['n'],1,right,['0'],6,0.04541520000020682,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
7,7,main,53,27,0.5498283999986597,['c'],1,left,['0'],6,0.11759490000076767,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
8,7,main,44,36,0.8502502999999706,['c'],1,left,['2'],2,0.3510733999992226,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
9,7,main,53,27,0.633478699999614,['n'],0,left,['9'],5,0.11982510000052571,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
10,7,main,33,47,0.7659666999988985,['c'],0,right,['9'],5,0.2286593000007997,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
11,7,main,27,53,0.7176592000014352,['n'],1,right,['0'],6,0.30354990000159887,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
12,7,main,47,33,0.7830087000002095,['c'],1,left,['0'],6,0.3729702000000543,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
13,7,main,33,47,0.5334790000015346,['n'],1,right,['0'],6,0.0646431000004668,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
14,7,main,33,47,0.8993953999997757,['n'],1,right,['0'],6,0.07398130000001402,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
15,7,main,33,47,0.6836828000014066,['n'],1,right,['0'],6,0.3480752000014036,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
16,7,main,47,33,0.6501676999996562,['c'],1,left,['0'],6,0.14828209999905084,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
17,7,main,53,27,0.6507474000009097,['c'],1,left,['9'],5,0.3404601000002003,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
18,7,main,33,47,1.0505634999990434,['n'],1,right,['9'],5,0.02953019999949902,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
19,7,main,27,53,0.8340983000016422,['n'],1,right,['9'],5,0.18685179999920365,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
20,7,main,33,47,0.9342786999986856,['n'],1,right,['0'],6,0.20638559999861172,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
21,7,main,44,36,0.8838013000004139,['c'],1,left,['9'],5,0.2271777000005386,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
22,7,main,27,53,0.5999912999996013,['n'],1,right,['0'],6,0.22676420000061626,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
23,7,main,27,53,0.9500893000003998,['n'],1,right,['0'],6,0.38816620000034163,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
24,7,main,36,44,0.7006493999997474,['c'],0,right,['0'],6,0.10518729999967036,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
25,7,main,47,33,0.9670752000001812,['c'],1,left,['0'],6,0.09489209999992454,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
26,7,main,44,36,0.584256699999969,['c'],1,left,['0'],6,0.020457399999941117,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
27,7,main,53,27,1.6171834999986459,['n'],0,left,['0'],6,0.14684870000019146,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
28,7,main,36,44,1.8333953000001202,['n'],1,right,['0'],6,0.10005419999833975,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
29,7,main,47,33,0.5845210999996198,['c'],1,left,['0'],6,0.040662600000359816,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
30,7,main,36,44,0.6505479000006744,['c'],0,right,['8'],4,0.6214951000001747,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
31,7,main,44,36,0.7831380999996327,['c'],1,left,['2'],2,0.2460484000002907,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
32,7,main,27,53,0.6837181000009878,['c'],0,right,['2'],2,1.1845933000004152,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
33,7,main,36,44,0.8003589999989345,['c'],0,right,['2'],2,0.19330169999921054,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
34,7,main,53,27,3.249944200000755,['n'],0,left,['9'],5,0.056873199999245116,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
35,7,main,44,36,2.0163988000003883,['c'],1,left,['9'],5,0.0061711000016657636,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
0,8,main,47,33,0.649872799998775,['c'],1,left,['9'],5,0.1762202999998408,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
1,8,main,33,47,0.8331192000005103,['n'],1,right,['9'],5,0.18451709999862942,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
2,8,main,44,36,0.9334619000001112,['n'],0,left,['9'],5,0.17213339999943855,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
3,8,main,47,33,1.6666169000000082,['n'],0,left,['8'],4,0.4029840000002878,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
4,8,main,53,27,2.333539600000222,['c'],1,left,['2'],2,0.5018467000008968,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
5,8,main,36,44,0.6333254999990459,['n'],1,right,['2'],2,0.16874230000030366,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
6,8,main,44,36,0.7667710000005172,['n'],0,left,['0'],6,0.09970849999990605,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
7,8,main,27,53,0.6330377000012959,['c'],0,right,['2'],2,0.27842990000135615,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
8,8,main,27,53,1.1167187999999442,['n'],1,right,['0'],6,0.12727979999908712,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
9,8,main,47,33,0.7338541000008263,['c'],1,left,['2'],2,0.3495790000015404,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
10,8,main,47,33,0.8004669000001741,['c'],1,left,['3'],3,1.1356142999993608,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
11,8,main,53,27,1.516596199999185,['c'],1,left,['2'],2,0.16646209999998973,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
12,8,main,47,33,0.6664665999996942,['n'],0,left,['9'],5,0.004903799999738112,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
13,8,main,44,36,0.6495713000003889,['n'],0,left,['8'],4,0.6828671000002942,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
14,8,main,53,27,0.6668652999996993,['c'],1,left,['0'],6,0.26124739999977464,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
15,8,main,33,47,0.8330958999995346,['n'],1,right,['0'],6,0.042090599999937695,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
16,8,main,36,44,1.1005444000002171,['n'],1,right,['0'],6,0.028814899998906185,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
17,8,main,36,44,0.5833757000000332,['c'],0,right,['9'],5,0.14867640000011306,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
18,8,main,44,36,1.2002857999996195,['c'],1,left,['9'],5,0.04662309999912395,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
19,8,main,27,53,0.61664010000095,['n'],1,right,['0'],6,0.8521113999995578,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
20,8,main,33,47,0.8004395000007207,['c'],0,right,['2'],2,0.06632200000058219,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
21,8,main,27,53,0.6502980999994179,['n'],1,right,['1'],1,0.3101974000001064,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
22,8,main,44,36,0.6503233999992517,['n'],0,left,['0'],6,0.17594629999985045,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
23,8,main,36,44,0.6836557999995421,['n'],1,right,['0'],6,0.20603639999899315,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
24,8,main,36,44,0.6497428999991826,['n'],1,right,['0'],6,0.22023019999869575,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
25,8,main,53,27,0.7167246000008163,['c'],1,left,['0'],6,0.21503449999909208,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
26,8,main,47,33,0.9676091000001179,['c'],1,left,['0'],6,0.15191500000037195,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
27,8,main,44,36,0.8835908999990352,['n'],0,left,['8'],4,0.22276199999942037,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
28,8,main,27,53,0.6672519000003376,['n'],1,right,['9'],5,0.09167320000051404,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
29,8,main,33,47,0.8666993999995611,['n'],1,right,['9'],5,0.06951829999889014,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
30,8,main,36,44,0.6333983000004082,['n'],1,right,['0'],6,0.18573239999932412,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
31,8,main,53,27,0.3002412000005279,['n'],0,left,['2'],2,1.6866974999993545,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
32,8,main,27,53,0.6009006000003865,['n'],1,right,['0'],6,0.07537349999984144,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
33,8,main,33,47,0.9163823999988381,['c'],0,right,['2'],2,0.2924583000003622,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
34,8,main,33,47,0.5501306999994995,['n'],1,right,['9'],5,0.09911649999958172,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
35,8,main,53,27,0.6832039000000805,['c'],1,left,['0'],6,0.06817539999974542,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
